section,vehicle_type,vehicle_subtype,country_code,unit,year,0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2000,78.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2001,73.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2002,73.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2003,88.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2004,100.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2005,112.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2006,127.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2007,146.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2008,159.71206479251944
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2009,165.0
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2010,214.49849536488378
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2011,252.37416050481943
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2012,230.86814268435916
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2013,206.52415784094734
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2014,211.3762244159724
Passenger transport,Powered 2-wheelers,Gasoline engine,SI,mio_km,2015,228.0654146313828
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2000,8532.028980112842
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2001,8598.573240101487
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2002,8311.147787261163
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2003,8441.482666833948
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2004,8349.307343053522
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2005,8132.884845304182
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2006,7947.556741182514
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2007,7990.460233214249
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2008,7808.96310149257
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2009,7726.241690175207
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2010,7373.539845761318
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2011,7114.6447470133235
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2012,6823.268590777673
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2013,6559.2208128257635
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2014,6444.950648563322
Passenger transport,Passenger cars,Gasoline engine,SI,mio_km,2015,6343.943528944144
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2000,2050.855824725575
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2001,2233.9421907296073
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2002,3077.3121455091486
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2003,3138.541153569529
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2004,3833.0748739373857
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2005,4458.68543052431
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2006,5091.653515350172
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2007,6034.851520267991
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2008,6681.388191778468
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2009,7459.039402645531
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2010,7855.805365899759
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2011,8177.435225423897
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2012,8514.384055871911
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2013,8826.01778511517
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2014,9423.39475792798
Passenger transport,Passenger cars,Diesel oil engine,SI,mio_km,2015,9833.044456107928
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2000,0.0
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2001,0.0
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2002,0.0
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2003,0.0
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2004,0.0
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2005,0.0
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2006,9.615788913988682
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2007,23.387849201185062
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2008,19.60654331046377
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2009,57.697291385337465
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2010,70.31794077167967
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2011,79.89474981761147
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2012,103.84523820738225
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2013,148.3167247421404
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2014,156.69965624198568
Passenger transport,Passenger cars,LPG engine,SI,mio_km,2015,167.67895969172255
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2000,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2001,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2002,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2003,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2004,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2005,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2006,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2007,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2008,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2009,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2010,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2011,0.0
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2012,0.08034640522523444
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2013,0.42402657794618287
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2014,2.023726916060546
Passenger transport,Passenger cars,Natural gas engine,SI,mio_km,2015,2.6863541759129816
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2013,0.13153672701794691
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2014,0.20511547463803817
Passenger transport,Passenger cars,Plug-in hybrid electric,SI,mio_km,2015,0.4793724440713367
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2000,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2001,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2002,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2003,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2004,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2005,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2006,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2007,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2008,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2009,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2010,0.0
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2011,0.08503364101041776
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2012,0.2126795025494723
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2013,0.24109957393062148
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2014,0.9224739604183433
Passenger transport,Passenger cars,Battery electric vehicles,SI,mio_km,2015,2.0442019696118723
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2000,2.025891432055375
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2001,1.8286721154947452
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2002,1.645365700565009
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2003,1.421668918129172
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2004,1.2161808179723017
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2005,1.0700601009515835
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2006,0.9536199099362421
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2007,0.8204910177536505
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2008,0.6496531823187018
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2009,0.5495577572162593
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2010,0.45408258538624097
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2011,0.3620098382259205
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2012,0.3125889535677914
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2013,0.2634005740732954
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2014,0.21495667065696078
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,SI,mio_km,2015,0.1690448231370747
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2000,112.79851210074463
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2001,108.07528783143174
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2002,105.04534931660564
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2003,102.81100624425922
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2004,105.70280190995739
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2005,102.92993989904842
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2006,105.40519795558531
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2007,106.5399749660786
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2008,107.3503468176813
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2009,109.45044224278374
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2010,109.54591741461375
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2011,112.19638113068771
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2012,111.16110860016107
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2013,114.5250727883611
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2014,118.86927591439309
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,SI,mio_km,2015,121.8553631795686
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,SI,mio_km,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2012,1.2860802661074853
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2013,1.4048030617242422
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2014,1.926011769086369
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,SI,mio_km,2015,3.448514391996324
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2014,0.09889236074696804
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,SI,mio_km,2015,0.09890495199661488
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2000,60.82700964663224
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2001,68.54218657336894
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2002,73.64927335928054
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2003,76.15012860677412
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2004,87.9299522739099
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2005,87.78093369734415
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2006,83.25169678688651
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2007,87.43140732271223
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2008,84.41869147143775
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2009,80.75992774001999
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2010,73.20624353982349
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2011,71.89952244786997
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2012,69.32252975100742
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2013,70.11206690872939
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2014,66.95899167848671
Freight transport,Light duty vehicles,Gasoline engine,SI,mio_km,2015,65.39407588553603
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2000,180.10011564844123
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2001,211.76062855258817
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2002,245.66849017826505
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2003,286.7082346811906
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2004,383.58988872965244
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2005,449.4623246667868
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2006,521.5268961050966
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2007,625.9448998967422
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2008,683.9200654998627
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2009,730.396563175593
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2010,714.3475102742004
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2011,787.0971298368349
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2012,837.9153119631624
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2013,953.3884256078127
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2014,1102.5230805574718
Freight transport,Light duty vehicles,Diesel oil engine,SI,mio_km,2015,1229.857153110277
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2000,0.0
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2001,0.0
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2002,0.0
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2003,0.0
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2004,0.0
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2005,0.0
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2006,6.433611707408201
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2007,7.154659576790397
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2008,7.58714426686521
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2009,3.6047847166339007
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2010,1.3998714495692435
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2011,1.2409471592058527
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2012,1.1665147455390303
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2013,1.2947655589001406
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2014,7.309701329903064
Freight transport,Light duty vehicles,LPG engine,SI,mio_km,2015,7.739278536846784
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2000,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2001,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2002,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2003,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2004,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2005,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2006,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2007,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2008,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2009,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2010,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2011,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2012,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2013,0.0
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2014,0.5042010896227201
Freight transport,Light duty vehicles,Natural gas engine,SI,mio_km,2015,0.7972626754623551
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2000,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2001,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2002,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2003,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2004,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2005,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2006,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2007,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2008,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2009,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2010,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2011,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2012,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2013,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2014,0.2372309279504775
Freight transport,Light duty vehicles,Battery electric vehicles,SI,mio_km,2015,0.5544461865222116
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2000,242.55319148936172
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2001,246.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2002,289.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2003,311.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2004,408.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2005,423.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2006,394.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2007,424.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2008,425.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2009,370.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2010,377.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2011,351.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2012,315.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2013,298.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2014,323.0
Freight transport,Heavy duty vehicles,Domestic,SI,mio_km,2015,313.0
Freight transport,Heavy duty vehicles,International,SI,mio_km,2000,261.83639840919255
Freight transport,Heavy duty vehicles,International,SI,mio_km,2001,278.45936969438657
Freight transport,Heavy duty vehicles,International,SI,mio_km,2002,291.8761940373112
Freight transport,Heavy duty vehicles,International,SI,mio_km,2003,297.52982130833254
Freight transport,Heavy duty vehicles,International,SI,mio_km,2004,346.79441058397015
Freight transport,Heavy duty vehicles,International,SI,mio_km,2005,357.81867602089034
Freight transport,Heavy duty vehicles,International,SI,mio_km,2006,413.49607637868587
Freight transport,Heavy duty vehicles,International,SI,mio_km,2007,421.382072625225
Freight transport,Heavy duty vehicles,International,SI,mio_km,2008,420.6387727586691
Freight transport,Heavy duty vehicles,International,SI,mio_km,2009,369.81104741543896
Freight transport,Heavy duty vehicles,International,SI,mio_km,2010,357.9317703648113
Freight transport,Heavy duty vehicles,International,SI,mio_km,2011,365.0170869721026
Freight transport,Heavy duty vehicles,International,SI,mio_km,2012,376.3781236965831
Freight transport,Heavy duty vehicles,International,SI,mio_km,2013,375.65068815538973
Freight transport,Heavy duty vehicles,International,SI,mio_km,2014,374.976698282804
Freight transport,Heavy duty vehicles,International,SI,mio_km,2015,408.7304070784138
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2000,269.99025161697443
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2001,277.6962284486741
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2002,285.9355288965269
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2003,289.6015069028856
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2004,307.5302933956833
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2005,329.74900363378737
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2006,339.29797945206565
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2007,359.6095925447105
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2008,409.0791905015103
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2009,436.4536789914178
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2010,476.13026920418184
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2011,504.9040030479915
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2012,550.2965509555083
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2013,585.6619951232485
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2014,617.5070215548658
Passenger transport,Powered 2-wheelers,Gasoline engine,BG,mio_km,2015,668.1382071950718
Passenger transport,Passenger cars,Gasoline engine,BG,mio_km,2000,7881.662588965209
Passenger transport,Passenger cars,Gasoline engine,BG,mio_km,2001,6910.053200024266
Passenger transport,Passenger cars,Gasoline engine,BG,mio_km,2002,7406.192787841021
Passenger transport,Passenger cars,Gasoline engine,BG,mio_km,2003,7108.711979427013
Passenger transport,Passenger cars,Gasoline engine,BG,mio_km,2004,6551.728692417741
Passenger transport,Passenger cars,Gasoline engine,BG,mio_km,2005,6316.569925061169
Passenger transport,Passenger cars,Gasoline engine,BG,mio_km,2006,6986.921475196664
