section,vehicle_type,carrier,country_code,unit,year,0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2000,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2001,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2002,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2003,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2004,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2005,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2006,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2007,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2008,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2009,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2010,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2011,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2012,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2013,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2014,0.0
Passenger transport,"Metro and tram, urban light rail",electricity,SI,twh,2015,0.0
Passenger transport,Conventional passenger trains,diesel,SI,twh,2000,0.09193980463669116
Passenger transport,Conventional passenger trains,diesel,SI,twh,2001,0.09184448993475028
Passenger transport,Conventional passenger trains,diesel,SI,twh,2002,0.09984911703744002
Passenger transport,Conventional passenger trains,diesel,SI,twh,2003,0.09375398187716032
Passenger transport,Conventional passenger trains,diesel,SI,twh,2004,0.09418920728213309
Passenger transport,Conventional passenger trains,diesel,SI,twh,2005,0.0900363063272342
Passenger transport,Conventional passenger trains,diesel,SI,twh,2006,0.0933496567321985
Passenger transport,Conventional passenger trains,diesel,SI,twh,2007,0.09353175876038758
Passenger transport,Conventional passenger trains,diesel,SI,twh,2008,0.07817142133050152
Passenger transport,Conventional passenger trains,diesel,SI,twh,2009,0.0725354417523237
Passenger transport,Conventional passenger trains,diesel,SI,twh,2010,0.0696876301532281
Passenger transport,Conventional passenger trains,diesel,SI,twh,2011,0.0789668802043277
Passenger transport,Conventional passenger trains,diesel,SI,twh,2012,0.07077487833444392
Passenger transport,Conventional passenger trains,diesel,SI,twh,2013,0.07590057343852279
Passenger transport,Conventional passenger trains,diesel,SI,twh,2014,0.07800439799615524
Passenger transport,Conventional passenger trains,diesel,SI,twh,2015,0.0795818112574456
Passenger transport,Conventional passenger trains,electricity,SI,twh,2000,0.14083066178290282
Passenger transport,Conventional passenger trains,electricity,SI,twh,2001,0.13924121274402496
Passenger transport,Conventional passenger trains,electricity,SI,twh,2002,0.10347808153769512
Passenger transport,Conventional passenger trains,electricity,SI,twh,2003,0.10692882636579668
Passenger transport,Conventional passenger trains,electricity,SI,twh,2004,0.10650007958534383
Passenger transport,Conventional passenger trains,electricity,SI,twh,2005,0.10351905500460357
Passenger transport,Conventional passenger trains,electricity,SI,twh,2006,0.09920981365750481
Passenger transport,Conventional passenger trains,electricity,SI,twh,2007,0.09267560451081419
Passenger transport,Conventional passenger trains,electricity,SI,twh,2008,0.09533380301764935
Passenger transport,Conventional passenger trains,electricity,SI,twh,2009,0.09388310890319555
Passenger transport,Conventional passenger trains,electricity,SI,twh,2010,0.09342324352941349
Passenger transport,Conventional passenger trains,electricity,SI,twh,2011,0.08619955609115353
Passenger transport,Conventional passenger trains,electricity,SI,twh,2012,0.08412654599068693
Passenger transport,Conventional passenger trains,electricity,SI,twh,2013,0.0726671404539022
Passenger transport,Conventional passenger trains,electricity,SI,twh,2014,0.061142143474049164
Passenger transport,Conventional passenger trains,electricity,SI,twh,2015,0.06656944935841344
Passenger transport,High speed passenger trains,electricity,SI,twh,2000,0.0
Passenger transport,High speed passenger trains,electricity,SI,twh,2001,0.0
Passenger transport,High speed passenger trains,electricity,SI,twh,2002,0.0
Passenger transport,High speed passenger trains,electricity,SI,twh,2003,0.0
Passenger transport,High speed passenger trains,electricity,SI,twh,2004,0.0
Passenger transport,High speed passenger trains,electricity,SI,twh,2005,0.0
Passenger transport,High speed passenger trains,electricity,SI,twh,2006,0.0
Passenger transport,High speed passenger trains,electricity,SI,twh,2007,0.0
Passenger transport,High speed passenger trains,electricity,SI,twh,2008,0.0017061707293952958
Passenger transport,High speed passenger trains,electricity,SI,twh,2009,0.0018738569618064122
Passenger transport,High speed passenger trains,electricity,SI,twh,2010,0.0017607174026960264
Passenger transport,High speed passenger trains,electricity,SI,twh,2011,0.0015186499133363219
Passenger transport,High speed passenger trains,electricity,SI,twh,2012,0.0013884219848811572
Passenger transport,High speed passenger trains,electricity,SI,twh,2013,0.00122693782761306
Passenger transport,High speed passenger trains,electricity,SI,twh,2014,0.0008864864998405627
Passenger transport,High speed passenger trains,electricity,SI,twh,2015,0.0006699620787934421
Freight transport,Freight,diesel,SI,twh,2000,0.03916933451667443
Freight transport,Freight,diesel,SI,twh,2001,0.03955497166524971
Freight transport,Freight,diesel,SI,twh,2002,0.04319709176255995
Freight transport,Freight,diesel,SI,twh,2003,0.0492879238228397
Freight transport,Freight,diesel,SI,twh,2004,0.048851535417866895
Freight transport,Freight,diesel,SI,twh,2005,0.053015271837297366
Freight transport,Freight,diesel,SI,twh,2006,0.048545414667801524
Freight transport,Freight,diesel,SI,twh,2007,0.04835796283961244
Freight transport,Freight,diesel,SI,twh,2008,0.0399976359694985
Freight transport,Freight,diesel,SI,twh,2009,0.034453696547676334
Freight transport,Freight,diesel,SI,twh,2010,0.03681028715497579
Freight transport,Freight,diesel,SI,twh,2011,0.039365885056620704
Freight transport,Freight,diesel,SI,twh,2012,0.03572973746678255
Freight transport,Freight,diesel,SI,twh,2013,0.042432781378540875
Freight transport,Freight,diesel,SI,twh,2014,0.07573850418014237
Freight transport,Freight,diesel,SI,twh,2015,0.06236038474819748
Freight transport,Freight,electricity,SI,twh,2000,0.12417773941101397
Freight transport,Freight,electricity,SI,twh,2001,0.11545334495597503
Freight transport,Freight,electricity,SI,twh,2002,0.06863324176230488
Freight transport,Freight,electricity,SI,twh,2003,0.07216898683420331
Freight transport,Freight,electricity,SI,twh,2004,0.08307706141465615
Freight transport,Freight,electricity,SI,twh,2005,0.09453630752985696
Freight transport,Freight,electricity,SI,twh,2006,0.09851763134249518
Freight transport,Freight,electricity,SI,twh,2007,0.10270839548918581
Freight transport,Freight,electricity,SI,twh,2008,0.09948551075295535
Freight transport,Freight,electricity,SI,twh,2009,0.060098176034998035
Freight transport,Freight,electricity,SI,twh,2010,0.07787091289033814
Freight transport,Freight,electricity,SI,twh,2011,0.07617407735510959
Freight transport,Freight,electricity,SI,twh,2012,0.07337788223578534
Freight transport,Freight,electricity,SI,twh,2013,0.07999746100634708
Freight transport,Freight,electricity,SI,twh,2014,0.074080004395113
Freight transport,Freight,electricity,SI,twh,2015,0.08470843314668157
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2000,0.019697313164440535
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2001,0.022294043388695055
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2002,0.02092638118518551
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2003,0.022941709505074525
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2004,0.020572162226988006
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2005,0.01985448982296281
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2006,0.020262453378108624
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2007,0.019939863145494792
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2008,0.02169488699450448
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2009,0.030621121827474333
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2010,0.0398007174718862
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2011,0.03753299737853015
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2012,0.04420659299917523
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2013,0.04335186350632961
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2014,0.031046129458935777
Passenger transport,"Metro and tram, urban light rail",electricity,BG,twh,2015,0.031624474243231754
Passenger transport,Conventional passenger trains,diesel,BG,twh,2000,0.24178032526457194
Passenger transport,Conventional passenger trains,diesel,BG,twh,2001,0.20395567196521536
Passenger transport,Conventional passenger trains,diesel,BG,twh,2002,0.18245780146694632
Passenger transport,Conventional passenger trains,diesel,BG,twh,2003,0.14587166869788384
Passenger transport,Conventional passenger trains,diesel,BG,twh,2004,0.14978206770244537
Passenger transport,Conventional passenger trains,diesel,BG,twh,2005,0.1647434458110481
Passenger transport,Conventional passenger trains,diesel,BG,twh,2006,0.16969915990834847
Passenger transport,Conventional passenger trains,diesel,BG,twh,2007,0.14657730505675462
Passenger transport,Conventional passenger trains,diesel,BG,twh,2008,0.1807325316686938
Passenger transport,Conventional passenger trains,diesel,BG,twh,2009,0.1377616006864423
Passenger transport,Conventional passenger trains,diesel,BG,twh,2010,0.1424831559765084
Passenger transport,Conventional passenger trains,diesel,BG,twh,2011,0.11859577312542531
Passenger transport,Conventional passenger trains,diesel,BG,twh,2012,0.16170620329297575
Passenger transport,Conventional passenger trains,diesel,BG,twh,2013,0.1258125480938311
Passenger transport,Conventional passenger trains,diesel,BG,twh,2014,0.09983266396971471
Passenger transport,Conventional passenger trains,diesel,BG,twh,2015,0.09211923432541443
Passenger transport,Conventional passenger trains,electricity,BG,twh,2000,0.27426598682059666
Passenger transport,Conventional passenger trains,electricity,BG,twh,2001,0.2681096523375279
Passenger transport,Conventional passenger trains,electricity,BG,twh,2002,0.2678256762209039
Passenger transport,Conventional passenger trains,electricity,BG,twh,2003,0.25810307992492637
Passenger transport,Conventional passenger trains,electricity,BG,twh,2004,0.24624462861461535
Passenger transport,Conventional passenger trains,electricity,BG,twh,2005,0.21992771777004133
Passenger transport,Conventional passenger trains,electricity,BG,twh,2006,0.2117113568790477
Passenger transport,Conventional passenger trains,electricity,BG,twh,2007,0.20987427513620438
Passenger transport,Conventional passenger trains,electricity,BG,twh,2008,0.20388732328468118
Passenger transport,Conventional passenger trains,electricity,BG,twh,2009,0.23859052980276219
Passenger transport,Conventional passenger trains,electricity,BG,twh,2010,0.1722232648173323
Passenger transport,Conventional passenger trains,electricity,BG,twh,2011,0.1367620486717129
Passenger transport,Conventional passenger trains,electricity,BG,twh,2012,0.11625980553996451
Passenger transport,Conventional passenger trains,electricity,BG,twh,2013,0.09036047912269755
Passenger transport,Conventional passenger trains,electricity,BG,twh,2014,0.11387495565499534
Passenger transport,Conventional passenger trains,electricity,BG,twh,2015,0.15401682555392765
Passenger transport,High speed passenger trains,electricity,BG,twh,2000,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2001,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2002,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2003,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2004,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2005,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2006,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2007,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2008,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2009,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2010,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2011,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2012,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2013,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2014,0.0
Passenger transport,High speed passenger trains,electricity,BG,twh,2015,0.0
Freight transport,Freight,diesel,BG,twh,2000,0.2109963190466125
Freight transport,Freight,diesel,BG,twh,2001,0.1891456549347846
Freight transport,Freight,diesel,BG,twh,2002,0.18734026183305375
Freight transport,Freight,diesel,BG,twh,2003,0.18789328190211613
Freight transport,Freight,diesel,BG,twh,2004,0.1898243992975546
Freight transport,Freight,diesel,BG,twh,2005,0.18081101064350547
Freight transport,Freight,diesel,BG,twh,2006,0.16755013869165156
Freight transport,Freight,diesel,BG,twh,2007,0.1476428543432454
Freight transport,Freight,diesel,BG,twh,2008,0.19554518613130617
Freight transport,Freight,diesel,BG,twh,2009,0.0971641667135577
Freight transport,Freight,diesel,BG,twh,2010,0.0925153747396612
Freight transport,Freight,diesel,BG,twh,2011,0.09279133830133512
Freight transport,Freight,diesel,BG,twh,2012,0.09690513025212241
Freight transport,Freight,diesel,BG,twh,2013,0.049187379672763584
Freight transport,Freight,diesel,BG,twh,2014,0.04116258608605664
Freight transport,Freight,diesel,BG,twh,2015,0.09582373472549281
Freight transport,Freight,electricity,BG,twh,2000,0.15886308484009395
Freight transport,Freight,electricity,BG,twh,2001,0.14687651217377695
Freight transport,Freight,electricity,BG,twh,2002,0.16017827039391053
Freight transport,Freight,electricity,BG,twh,2003,0.15505427566999902
Freight transport,Freight,electricity,BG,twh,2004,0.15321159135839668
Freight transport,Freight,electricity,BG,twh,2005,0.173264270873556
Freight transport,Freight,electricity,BG,twh,2006,0.1622679544428437
Freight transport,Freight,electricity,BG,twh,2007,0.1479517543183008
Freight transport,Freight,electricity,BG,twh,2008,0.1222703919208143
Freight transport,Freight,electricity,BG,twh,2009,0.09220594996976345
Freight transport,Freight,electricity,BG,twh,2010,0.08103411410234101
Freight transport,Freight,electricity,BG,twh,2011,0.07875792002447099
Freight transport,Freight,electricity,BG,twh,2012,0.0714793794614443
Freight transport,Freight,electricity,BG,twh,2013,0.061287282873303824
Freight transport,Freight,electricity,BG,twh,2014,0.04807765019312238
Freight transport,Freight,electricity,BG,twh,2015,0.08543152645959304
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2000,0.3896150023572981
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2001,0.38167203199555266
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2002,0.3765970293643809
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2003,0.3554830330083194
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2004,0.3728081838043125
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2005,0.39449420602107294
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2006,0.4068751899974804
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2007,0.4175579215134304
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2008,0.4282565074835828
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2009,0.4455890926337779
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2010,0.45268863586437574
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2011,0.45983335479515597
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2012,0.4976458423705246
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2013,0.5009111012805003
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2014,0.4920779890162426
Passenger transport,"Metro and tram, urban light rail",electricity,RO,twh,2015,0.46280321645664985
Passenger transport,Conventional passenger trains,diesel,RO,twh,2000,2.4752192687713648
Passenger transport,Conventional passenger trains,diesel,RO,twh,2001,1.3464622455407942
Passenger transport,Conventional passenger trains,diesel,RO,twh,2002,1.550904150735393
Passenger transport,Conventional passenger trains,diesel,RO,twh,2003,1.4548108105257227
Passenger transport,Conventional passenger trains,diesel,RO,twh,2004,1.6204383507409836
Passenger transport,Conventional passenger trains,diesel,RO,twh,2005,0.6514774284581204
Passenger transport,Conventional passenger trains,diesel,RO,twh,2006,0.6577127724583317
Passenger transport,Conventional passenger trains,diesel,RO,twh,2007,1.5143690973537498
Passenger transport,Conventional passenger trains,diesel,RO,twh,2008,1.4605698834937428
Passenger transport,Conventional passenger trains,diesel,RO,twh,2009,1.167114216624203
Passenger transport,Conventional passenger trains,diesel,RO,twh,2010,1.2445079965128778
Passenger transport,Conventional passenger trains,diesel,RO,twh,2011,1.6879654258074488
Passenger transport,Conventional passenger trains,diesel,RO,twh,2012,1.5494683633972306
Passenger transport,Conventional passenger trains,diesel,RO,twh,2013,1.3570892471502571
Passenger transport,Conventional passenger trains,diesel,RO,twh,2014,0.8911535485883948
Passenger transport,Conventional passenger trains,diesel,RO,twh,2015,0.8769949092943999
Passenger transport,Conventional passenger trains,electricity,RO,twh,2000,1.018851135375819
Passenger transport,Conventional passenger trains,electricity,RO,twh,2001,0.9853425467843204
Passenger transport,Conventional passenger trains,electricity,RO,twh,2002,0.9344802165441669
Passenger transport,Conventional passenger trains,electricity,RO,twh,2003,0.7455087935551407
Passenger transport,Conventional passenger trains,electricity,RO,twh,2004,0.7535946073315878
Passenger transport,Conventional passenger trains,electricity,RO,twh,2005,0.904046541089053
Passenger transport,Conventional passenger trains,electricity,RO,twh,2006,0.6608400133247859
Passenger transport,Conventional passenger trains,electricity,RO,twh,2007,0.5447589075590007
Passenger transport,Conventional passenger trains,electricity,RO,twh,2008,0.5796045371531034
Passenger transport,Conventional passenger trains,electricity,RO,twh,2009,0.5850137443315206
Passenger transport,Conventional passenger trains,electricity,RO,twh,2010,0.47649275216869424
Passenger transport,Conventional passenger trains,electricity,RO,twh,2011,0.49036390867653895
Passenger transport,Conventional passenger trains,electricity,RO,twh,2012,0.324869972577112
Passenger transport,Conventional passenger trains,electricity,RO,twh,2013,0.26503633875211274
Passenger transport,Conventional passenger trains,electricity,RO,twh,2014,0.2749879397821406
Passenger transport,Conventional passenger trains,electricity,RO,twh,2015,0.3088753241720895
Passenger transport,High speed passenger trains,electricity,RO,twh,2000,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2001,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2002,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2003,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2004,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2005,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2006,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2007,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2008,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2009,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2010,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2011,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2012,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2013,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2014,0.0
Passenger transport,High speed passenger trains,electricity,RO,twh,2015,0.0
Freight transport,Freight,diesel,RO,twh,2000,0.9706380550476303
Freight transport,Freight,diesel,RO,twh,2001,0.3806934702592059
Freight transport,Freight,diesel,RO,twh,2002,0.779864963364607
Freight transport,Freight,diesel,RO,twh,2003,0.609596180974277
Freight transport,Freight,diesel,RO,twh,2004,0.7113329204590162
Freight transport,Freight,diesel,RO,twh,2005,0.2253388342706564
Freight transport,Freight,diesel,RO,twh,2006,0.19537110384166806
Freight transport,Freight,diesel,RO,twh,2007,0.6463686026462502
Freight transport,Freight,diesel,RO,twh,2008,0.5536795929062571
Freight transport,Freight,diesel,RO,twh,2009,0.3355798242757969
Freight transport,Freight,diesel,RO,twh,2010,0.459481285016424
Freight transport,Freight,diesel,RO,twh,2011,0.6122899862614918
Freight transport,Freight,diesel,RO,twh,2012,0.5961020389921895
Freight transport,Freight,diesel,RO,twh,2013,0.5443011603368658
Freight transport,Freight,diesel,RO,twh,2014,0.3736915631290186
Freight transport,Freight,diesel,RO,twh,2015,0.43188216603355284
Freight transport,Freight,electricity,RO,twh,2000,0.4234978122100922
Freight transport,Freight,electricity,RO,twh,2001,0.3890778563201271
Freight transport,Freight,electricity,RO,twh,2002,0.6251362097914519
Freight transport,Freight,electricity,RO,twh,2003,0.6921776300365396
Freight transport,Freight,electricity,RO,twh,2004,0.4507523247640995
Freight transport,Freight,electricity,RO,twh,2005,0.26340910774380794
Freight transport,Freight,electricity,RO,twh,2006,0.23019535527773374
Freight transport,Freight,electricity,RO,twh,2007,0.4542115885275688
Freight transport,Freight,electricity,RO,twh,2008,0.3924977187633138
Freight transport,Freight,electricity,RO,twh,2009,0.31499432693470136
Freight transport,Freight,electricity,RO,twh,2010,0.3897732072034216
Freight transport,Freight,electricity,RO,twh,2011,0.3936869264655347
Freight transport,Freight,electricity,RO,twh,2012,0.3246890250534513
Freight transport,Freight,electricity,RO,twh,2013,0.29515998330219007
Freight transport,Freight,electricity,RO,twh,2014,0.22878416102984858
Freight transport,Freight,electricity,RO,twh,2015,0.2504151554035987
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2000,0.13665253447500927
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2001,0.1489161701694375
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2002,0.14934505938210207
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2003,0.15314863974407059
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2004,0.16319543172999498
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2005,0.15513957016249
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2006,0.16127171459548192
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2007,0.156054761717651
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2008,0.1519286591282617
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2009,0.13937993567387125
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2010,0.12221115121345696
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2011,0.12241895116286937
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2012,0.12835325493124644
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2013,0.12431887494218594
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2014,0.11588837198657727
Passenger transport,"Metro and tram, urban light rail",electricity,EL,twh,2015,0.10861339452151135
Passenger transport,Conventional passenger trains,diesel,EL,twh,2000,0.37617248093475303
Passenger transport,Conventional passenger trains,diesel,EL,twh,2001,0.38583880694576445
Passenger transport,Conventional passenger trains,diesel,EL,twh,2002,0.3986362651241078
Passenger transport,Conventional passenger trains,diesel,EL,twh,2003,0.3713164076883878
Passenger transport,Conventional passenger trains,diesel,EL,twh,2004,0.36300641753566193
Passenger transport,Conventional passenger trains,diesel,EL,twh,2005,0.2704937860959893
Passenger transport,Conventional passenger trains,diesel,EL,twh,2006,0.2502658904063296
Passenger transport,Conventional passenger trains,diesel,EL,twh,2007,0.1875681240697363
Passenger transport,Conventional passenger trains,diesel,EL,twh,2008,0.13970603007141655
Passenger transport,Conventional passenger trains,diesel,EL,twh,2009,0.2015755220891198
Passenger transport,Conventional passenger trains,diesel,EL,twh,2010,0.17833554052355283
Passenger transport,Conventional passenger trains,diesel,EL,twh,2011,0.1369621201162725
Passenger transport,Conventional passenger trains,diesel,EL,twh,2012,0.2366883404405283
Passenger transport,Conventional passenger trains,diesel,EL,twh,2013,0.17525347873250555
Passenger transport,Conventional passenger trains,diesel,EL,twh,2014,0.43462297937509725
Passenger transport,Conventional passenger trains,diesel,EL,twh,2015,0.4437136661020114
Passenger transport,Conventional passenger trains,electricity,EL,twh,2000,0.08821358598838705
Passenger transport,Conventional passenger trains,electricity,EL,twh,2001,0.06364523189690136
Passenger transport,Conventional passenger trains,electricity,EL,twh,2002,0.0713535848432131
Passenger transport,Conventional passenger trains,electricity,EL,twh,2003,0.08209098584732401
Passenger transport,Conventional passenger trains,electricity,EL,twh,2004,0.06765789341259197
Passenger transport,Conventional passenger trains,electricity,EL,twh,2005,0.04043119229710517
Passenger transport,Conventional passenger trains,electricity,EL,twh,2006,0.05303358319478888
Passenger transport,Conventional passenger trains,electricity,EL,twh,2007,0.08937593248466595
Passenger transport,Conventional passenger trains,electricity,EL,twh,2008,0.08381662395695265
Passenger transport,Conventional passenger trains,electricity,EL,twh,2009,0.08693830548337082
Passenger transport,Conventional passenger trains,electricity,EL,twh,2010,0.05020861444229895
Passenger transport,Conventional passenger trains,electricity,EL,twh,2011,0.051316303212678105
Passenger transport,Conventional passenger trains,electricity,EL,twh,2012,0.053468006382978536
Passenger transport,Conventional passenger trains,electricity,EL,twh,2013,0.11379915402002239
Passenger transport,Conventional passenger trains,electricity,EL,twh,2014,0.19451289637546282
Passenger transport,Conventional passenger trains,electricity,EL,twh,2015,0.24588335696629682
Passenger transport,High speed passenger trains,electricity,EL,twh,2000,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2001,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2002,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2003,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2004,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2005,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2006,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2007,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2008,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2009,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2010,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2011,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2012,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2013,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2014,0.0
Passenger transport,High speed passenger trains,electricity,EL,twh,2015,0.0
Freight transport,Freight,diesel,EL,twh,2000,0.10049120788203467
Freight transport,Freight,diesel,EL,twh,2001,0.0909967754542356
Freight transport,Freight,diesel,EL,twh,2002,0.07726763797589217
Freight transport,Freight,diesel,EL,twh,2003,0.10550440461161212
Freight transport,Freight,diesel,EL,twh,2004,0.11383137456433806
Freight transport,Freight,diesel,EL,twh,2005,0.20617340533429965
Freight transport,Freight,diesel,EL,twh,2006,0.23821085679367038
Freight transport,Freight,diesel,EL,twh,2007,0.25322387863026374
Freight transport,Freight,diesel,EL,twh,2008,0.2894412025285834
Freight transport,Freight,diesel,EL,twh,2009,0.15405510781088025
Freight transport,Freight,diesel,EL,twh,2010,0.05833013867830413
Freight transport,Freight,diesel,EL,twh,2011,0.040537744164875086
Freight transport,Freight,diesel,EL,twh,2012,0.05914116936820812
Freight transport,Freight,diesel,EL,twh,2013,0.03613686465742379
Freight transport,Freight,diesel,EL,twh,2014,0.06946850631601653
Freight transport,Freight,diesel,EL,twh,2015,0.06037990515529187
Freight transport,Freight,electricity,EL,twh,2000,0.0020788699206385495
Freight transport,Freight,electricity,EL,twh,2001,0.001430597933661118
Freight transport,Freight,electricity,EL,twh,2002,0.0014309830746848504
Freight transport,Freight,electricity,EL,twh,2003,0.002011211408605382
Freight transport,Freight,electricity,EL,twh,2004,0.007559814057413023
Freight transport,Freight,electricity,EL,twh,2005,0.0033183490143671233
Freight transport,Freight,electricity,EL,twh,2006,0.0031748881097291856
Freight transport,Freight,electricity,EL,twh,2007,0.005774747197683042
Freight transport,Freight,electricity,EL,twh,2008,0.003830274614785625
Freight transport,Freight,electricity,EL,twh,2009,0.0051230619427578995
Freight transport,Freight,electricity,EL,twh,2010,0.010635255767188276
Freight transport,Freight,electricity,EL,twh,2011,0.01015438699174677
Freight transport,Freight,electricity,EL,twh,2012,0.007068079059486883
Freight transport,Freight,electricity,EL,twh,2013,0.006882074987541385
Freight transport,Freight,electricity,EL,twh,2014,0.008751251517016096
Freight transport,Freight,electricity,EL,twh,2015,0.008543970582179834
Passenger transport,"Metro and tram, urban light rail",electricity,SE,twh,2000,0.14465989082345146
