country_code,cat_name,end_use,carrier_name,0
SVK,household,water_heating,oil,0.0173076610311742
SVK,household,space_heating,oil,0.14075174596879508
SVK,household,cooking,oil,0.0
SVK,household,water_heating,other_renewable,0.0
SVK,household,space_heating,other_renewable,0.0
SVK,household,cooking,other_renewable,0.0
SVK,household,water_heating,solar_thermal,0.08012715480806597
SVK,household,space_heating,solar_thermal,0.032838114579202146
SVK,household,cooking,solar_thermal,0.0
SVK,household,water_heating,solid_fossil,0.02317361255167145
SVK,household,space_heating,solid_fossil,0.23938773230372734
SVK,household,cooking,solid_fossil,0.0
SVN,household,water_heating,biomass,0.4891662445666983
SVN,household,space_heating,biomass,5.503618119691758
SVN,household,cooking,biomass,0.05913990010830738
SVN,household,water_heating,electricity,0.6459674499960543
SVN,household,space_heating,electricity,0.5041200321118349
SVN,household,cooking,electricity,0.29394783487659215
SVN,household,water_heating,heat,0.21654269938046236
SVN,household,space_heating,heat,0.7106943200792103
SVN,household,cooking,heat,0.0
SVN,household,water_heating,natural_gas,0.2991447232454334
SVN,household,space_heating,natural_gas,1.1716335401263165
SVN,household,cooking,natural_gas,0.08129417074000335
SVN,household,water_heating,oil,0.1879948194036129
SVN,household,space_heating,oil,1.6869880324900874
SVN,household,cooking,oil,0.1358845449338897
SVN,household,water_heating,other_renewable,0.0
SVN,household,space_heating,other_renewable,0.0
SVN,household,cooking,other_renewable,0.0
SVN,household,water_heating,solar_thermal,0.1011482071520483
SVN,household,space_heating,solar_thermal,0.014229722701396911
SVN,household,cooking,solar_thermal,0.0
SVN,household,water_heating,solid_fossil,1.6729063487952621e-06
SVN,household,space_heating,solid_fossil,8.32709365121474e-06
SVN,household,cooking,solid_fossil,0.0
SWE,household,water_heating,biomass,0.40943800256364743
SWE,household,space_heating,biomass,9.700154218143863
SWE,household,cooking,biomass,0.0
SWE,household,water_heating,electricity,2.6235943271976656
SWE,household,space_heating,electricity,14.536125750399997
SWE,household,cooking,electricity,1.6108562479038313
SWE,household,water_heating,heat,5.886620027005849
SWE,household,space_heating,heat,21.606403463919015
SWE,household,cooking,heat,0.0
SWE,household,water_heating,natural_gas,0.22278092896223928
SWE,household,space_heating,natural_gas,0.554544582622436
SWE,household,cooking,natural_gas,0.05642105235362125
SWE,household,water_heating,oil,0.15906795221560543
SWE,household,space_heating,oil,0.18149046395152035
SWE,household,cooking,oil,0.0005309708828994196
SWE,household,water_heating,other_renewable,0.0
SWE,household,space_heating,other_renewable,0.0
SWE,household,cooking,other_renewable,0.0
SWE,household,water_heating,solar_thermal,0.08873343259317545
SWE,household,space_heating,solar_thermal,0.010180455129331743
SWE,household,cooking,solar_thermal,0.0
SWE,household,water_heating,solid_fossil,1.1591218198464554e-06
SWE,household,space_heating,solid_fossil,8.840878180164545e-06
SWE,household,cooking,solid_fossil,0.0
AUT,commercial,water_heating,biomass,0.11992879997458934
AUT,commercial,space_heating,biomass,1.3918755721186595
AUT,commercial,process_heating,biomass,0.0
AUT,commercial,water_heating,electricity,0.02943499452406606
AUT,commercial,space_heating,electricity,0.3802858257112578
AUT,commercial,process_heating,electricity,1.1409846432740192
AUT,commercial,water_heating,heat,0.7498216716113353
AUT,commercial,space_heating,heat,9.254636762521006
AUT,commercial,process_heating,heat,0.0
AUT,commercial,water_heating,natural_gas,0.4688421732530789
AUT,commercial,space_heating,natural_gas,5.8636493777657535
AUT,commercial,process_heating,natural_gas,0.0
AUT,commercial,water_heating,oil,0.21676260997413338
AUT,commercial,space_heating,oil,2.9464188808679124
AUT,commercial,process_heating,oil,0.0
AUT,commercial,water_heating,other_renewable,0.0
AUT,commercial,space_heating,other_renewable,0.0
AUT,commercial,process_heating,other_renewable,0.0
AUT,commercial,water_heating,solar_thermal,0.03820112642723113
AUT,commercial,space_heating,solar_thermal,0.43231641066672155
AUT,commercial,process_heating,solar_thermal,0.0
AUT,commercial,water_heating,solid_fossil,0.0020223566626562874
AUT,commercial,space_heating,solid_fossil,0.027513809761183693
AUT,commercial,process_heating,solid_fossil,0.0
BEL,commercial,water_heating,biomass,0.04989375807604638
BEL,commercial,space_heating,biomass,0.5482075072852034
BEL,commercial,process_heating,biomass,0.0
BEL,commercial,water_heating,electricity,0.09570996435245259
BEL,commercial,space_heating,electricity,1.1963092633340358
BEL,commercial,process_heating,electricity,1.4908455993122034
BEL,commercial,water_heating,heat,0.10293027315282999
BEL,commercial,space_heating,heat,1.1163782179611355
BEL,commercial,process_heating,heat,0.0
BEL,commercial,water_heating,natural_gas,1.4907375352763967
BEL,commercial,space_heating,natural_gas,17.69057508235104
BEL,commercial,process_heating,natural_gas,0.0
BEL,commercial,water_heating,oil,0.6425634202251695
BEL,commercial,space_heating,oil,8.283427955176881
BEL,commercial,process_heating,oil,0.0
BEL,commercial,water_heating,other_renewable,0.0
BEL,commercial,space_heating,other_renewable,0.0
BEL,commercial,process_heating,other_renewable,0.0
BEL,commercial,water_heating,solar_thermal,0.06390485477851832
BEL,commercial,space_heating,solar_thermal,0.6633341341112357
BEL,commercial,process_heating,solar_thermal,0.0
BEL,commercial,water_heating,solid_fossil,0.0
BEL,commercial,space_heating,solid_fossil,0.0
BEL,commercial,process_heating,solid_fossil,0.0
BGR,commercial,water_heating,biomass,0.033218199911766895
BGR,commercial,space_heating,biomass,0.5607743238844394
BGR,commercial,process_heating,biomass,0.0
BGR,commercial,water_heating,electricity,0.01582349363540788
BGR,commercial,space_heating,electricity,0.2566408325237802
BGR,commercial,process_heating,electricity,0.5909977104066014
BGR,commercial,water_heating,heat,0.07020516461422345
BGR,commercial,space_heating,heat,1.172111489701497
BGR,commercial,process_heating,heat,0.0
BGR,commercial,water_heating,natural_gas,0.06106228835188722
BGR,commercial,space_heating,natural_gas,0.9837635329211296
BGR,commercial,process_heating,natural_gas,0.0
BGR,commercial,water_heating,oil,0.01008728688795116
BGR,commercial,space_heating,oil,0.17115221687223145
BGR,commercial,process_heating,oil,0.0
BGR,commercial,water_heating,other_renewable,0.0
BGR,commercial,space_heating,other_renewable,0.0
BGR,commercial,process_heating,other_renewable,0.0
BGR,commercial,water_heating,solar_thermal,0.0966098548483734
BGR,commercial,space_heating,solar_thermal,1.4735947571909827
BGR,commercial,process_heating,solar_thermal,0.0
BGR,commercial,water_heating,solid_fossil,0.0015060896080029366
BGR,commercial,space_heating,solid_fossil,0.026028134766177914
BGR,commercial,process_heating,solid_fossil,0.0
CYP,commercial,water_heating,biomass,0.07898248937871476
CYP,commercial,space_heating,biomass,0.13892822518947145
CYP,commercial,process_heating,biomass,0.0
CYP,commercial,water_heating,electricity,0.006431614420694243
CYP,commercial,space_heating,electricity,0.011321742280849076
CYP,commercial,process_heating,electricity,0.10840487258461638
CYP,commercial,water_heating,heat,0.0
CYP,commercial,space_heating,heat,0.0
CYP,commercial,process_heating,heat,0.0
CYP,commercial,water_heating,natural_gas,0.004290155842346259
CYP,commercial,space_heating,natural_gas,0.007617697636009534
CYP,commercial,process_heating,natural_gas,0.0
CYP,commercial,water_heating,oil,0.10489585399716282
CYP,commercial,space_heating,oil,0.21940148787894473
CYP,commercial,process_heating,oil,0.0
CYP,commercial,water_heating,other_renewable,0.0
CYP,commercial,space_heating,other_renewable,0.0
CYP,commercial,process_heating,other_renewable,0.0
CYP,commercial,water_heating,solar_thermal,0.006671666026227674
CYP,commercial,space_heating,solar_thermal,0.011269924321377321
CYP,commercial,process_heating,solar_thermal,0.0
CYP,commercial,water_heating,solid_fossil,0.00017300334394768682
CYP,commercial,space_heating,solid_fossil,0.0002904021771724257
CYP,commercial,process_heating,solid_fossil,0.0
CZE,commercial,water_heating,biomass,0.05557514183503305
CZE,commercial,space_heating,biomass,0.7287528174983111
CZE,commercial,process_heating,biomass,0.0
CZE,commercial,water_heating,electricity,0.07167454014520566
CZE,commercial,space_heating,electricity,1.1035378755232101
CZE,commercial,process_heating,electricity,1.1020912179554594
CZE,commercial,water_heating,heat,0.33941640351559066
CZE,commercial,space_heating,heat,4.940257466111969
CZE,commercial,process_heating,heat,0.0
CZE,commercial,water_heating,natural_gas,0.7821831311959697
CZE,commercial,space_heating,natural_gas,11.362120141916181
CZE,commercial,process_heating,natural_gas,0.0
CZE,commercial,water_heating,oil,0.008069698353461524
CZE,commercial,space_heating,oil,0.13229519603268095
CZE,commercial,process_heating,oil,0.0
CZE,commercial,water_heating,other_renewable,0.0
CZE,commercial,space_heating,other_renewable,0.0
CZE,commercial,process_heating,other_renewable,0.0
CZE,commercial,water_heating,solar_thermal,0.004045633646804258
CZE,commercial,space_heating,solar_thermal,0.053279880969471026
CZE,commercial,process_heating,solar_thermal,0.0
CZE,commercial,water_heating,solid_fossil,0.011305444465897627
CZE,commercial,space_heating,solid_fossil,0.18110776770853698
CZE,commercial,process_heating,solid_fossil,0.0
DEU,commercial,water_heating,biomass,1.8975744463595998
DEU,commercial,space_heating,biomass,25.570817386748093
DEU,commercial,process_heating,biomass,0.0
DEU,commercial,water_heating,electricity,0.45422273284672743
DEU,commercial,space_heating,electricity,6.094175956561459
DEU,commercial,process_heating,electricity,11.469393416956578
DEU,commercial,water_heating,heat,1.1897660136673713
DEU,commercial,space_heating,heat,15.364634852457566
DEU,commercial,process_heating,heat,0.0
DEU,commercial,water_heating,natural_gas,8.540764185176123
DEU,commercial,space_heating,natural_gas,114.84202290772924
DEU,commercial,process_heating,natural_gas,0.0
DEU,commercial,water_heating,oil,5.331426100813582
DEU,commercial,space_heating,oil,78.35024905519231
DEU,commercial,process_heating,oil,0.0
DEU,commercial,water_heating,other_renewable,0.0
DEU,commercial,space_heating,other_renewable,0.0
DEU,commercial,process_heating,other_renewable,0.0
DEU,commercial,water_heating,solar_thermal,0.22872913757004368
DEU,commercial,space_heating,solar_thermal,2.9149999106760807
DEU,commercial,process_heating,solar_thermal,0.0
DEU,commercial,water_heating,solid_fossil,0.04357753365892956
DEU,commercial,space_heating,solid_fossil,0.5781879171615733
DEU,commercial,process_heating,solid_fossil,0.0
DNK,commercial,water_heating,biomass,0.04211987005447714
DNK,commercial,space_heating,biomass,0.5506629269252372
DNK,commercial,process_heating,biomass,0.0
DNK,commercial,water_heating,electricity,0.02417335002208078
DNK,commercial,space_heating,electricity,0.3424937446791114
DNK,commercial,process_heating,electricity,0.9998687102203803
DNK,commercial,water_heating,heat,0.5912818572515576
DNK,commercial,space_heating,heat,8.161430630514868
DNK,commercial,process_heating,heat,0.0
DNK,commercial,water_heating,natural_gas,0.12615927752898629
DNK,commercial,space_heating,natural_gas,1.7628066630420336
DNK,commercial,process_heating,natural_gas,0.0
DNK,commercial,water_heating,oil,0.04184375052336658
DNK,commercial,space_heating,oil,0.6222699158010765
DNK,commercial,process_heating,oil,0.0
DNK,commercial,water_heating,other_renewable,0.0
DNK,commercial,space_heating,other_renewable,0.0
DNK,commercial,process_heating,other_renewable,0.0
DNK,commercial,water_heating,solar_thermal,0.009096284286927296
DNK,commercial,space_heating,solar_thermal,0.10979833158484592
DNK,commercial,process_heating,solar_thermal,0.0
DNK,commercial,water_heating,solid_fossil,0.00027453963776975234
DNK,commercial,space_heating,solid_fossil,0.0038212545623816582
DNK,commercial,process_heating,solid_fossil,0.0
ESP,commercial,water_heating,biomass,0.28599808387593817
ESP,commercial,space_heating,biomass,1.738885854041634
ESP,commercial,process_heating,biomass,0.0
ESP,commercial,water_heating,electricity,0.4073693549628313
ESP,commercial,space_heating,electricity,2.7553971275844784
ESP,commercial,process_heating,electricity,4.876429105671833
ESP,commercial,water_heating,heat,0.07982848551281112
ESP,commercial,space_heating,heat,0.5269958533332669
ESP,commercial,process_heating,heat,0.0
ESP,commercial,water_heating,natural_gas,2.4596336134864587
ESP,commercial,space_heating,natural_gas,15.882969029036676
ESP,commercial,process_heating,natural_gas,0.0
ESP,commercial,water_heating,oil,1.741032717767629
ESP,commercial,space_heating,oil,12.133811203368658
ESP,commercial,process_heating,oil,0.0
ESP,commercial,water_heating,other_renewable,0.0
ESP,commercial,space_heating,other_renewable,0.0
ESP,commercial,process_heating,other_renewable,0.0
ESP,commercial,water_heating,solar_thermal,0.43190595416762223
ESP,commercial,space_heating,solar_thermal,2.457164596036785
ESP,commercial,process_heating,solar_thermal,0.0
ESP,commercial,water_heating,solid_fossil,0.006135121475034564
ESP,commercial,space_heating,solid_fossil,0.045986808862462245
ESP,commercial,process_heating,solid_fossil,0.0
EST,commercial,water_heating,biomass,0.006621469112756216
EST,commercial,space_heating,biomass,0.1328591138289288
EST,commercial,process_heating,biomass,0.0
EST,commercial,water_heating,electricity,0.0022777940685754323
EST,commercial,space_heating,electricity,0.04864067051617417
EST,commercial,process_heating,electricity,0.20312973491759068
EST,commercial,water_heating,heat,0.06066577102904025
EST,commercial,space_heating,heat,1.2502458489072994
EST,commercial,process_heating,heat,0.0
EST,commercial,water_heating,natural_gas,0.03975510766636662
EST,commercial,space_heating,natural_gas,0.7831381217444028
EST,commercial,process_heating,natural_gas,0.0
EST,commercial,water_heating,oil,0.014675438456639047
EST,commercial,space_heating,oil,0.33461860749543376
EST,commercial,process_heating,oil,0.0
EST,commercial,water_heating,other_renewable,0.0
EST,commercial,space_heating,other_renewable,0.0
EST,commercial,process_heating,other_renewable,0.0
EST,commercial,water_heating,solar_thermal,0.003740300887512443
EST,commercial,space_heating,solar_thermal,0.0764596327445833
EST,commercial,process_heating,solar_thermal,0.0
EST,commercial,water_heating,solid_fossil,0.001149937972588477
EST,commercial,space_heating,solid_fossil,0.025725119487583728
EST,commercial,process_heating,solid_fossil,0.0
FIN,commercial,water_heating,biomass,0.058523957731263045
FIN,commercial,space_heating,biomass,1.0434629315873523
FIN,commercial,process_heating,biomass,0.0
FIN,commercial,water_heating,electricity,0.1520475314998042
FIN,commercial,space_heating,electricity,2.85390731010822
FIN,commercial,process_heating,electricity,0.9029785448508233
FIN,commercial,water_heating,heat,0.6765192642338079
FIN,commercial,space_heating,heat,11.975294970708198
FIN,commercial,process_heating,heat,0.0
FIN,commercial,water_heating,natural_gas,0.02291777783123884
FIN,commercial,space_heating,natural_gas,0.3664052048288836
FIN,commercial,process_heating,natural_gas,0.0
FIN,commercial,water_heating,oil,0.14301793026568121
FIN,commercial,space_heating,oil,2.732079135438315
FIN,commercial,process_heating,oil,0.0
FIN,commercial,water_heating,other_renewable,0.0
FIN,commercial,space_heating,other_renewable,0.0
FIN,commercial,process_heating,other_renewable,0.0
FIN,commercial,water_heating,solar_thermal,0.022411193068835038
FIN,commercial,space_heating,solar_thermal,0.3764532875234864
FIN,commercial,process_heating,solar_thermal,0.0
FIN,commercial,water_heating,solid_fossil,0.0014766950216233425
FIN,commercial,space_heating,solid_fossil,0.026281923011044803
FIN,commercial,process_heating,solid_fossil,0.0
FRA,commercial,water_heating,biomass,0.6770558659339085
FRA,commercial,space_heating,biomass,4.762708568323174
FRA,commercial,process_heating,biomass,0.0
FRA,commercial,water_heating,electricity,0.8214429189733623
FRA,commercial,space_heating,electricity,6.674771826467981
FRA,commercial,process_heating,electricity,7.801464870094874
FRA,commercial,water_heating,heat,1.0620804988749533
FRA,commercial,space_heating,heat,7.885666524730632
FRA,commercial,process_heating,heat,0.0
FRA,commercial,water_heating,natural_gas,8.805336908838827
FRA,commercial,space_heating,natural_gas,67.27777105898556
FRA,commercial,process_heating,natural_gas,0.0
FRA,commercial,water_heating,oil,2.8096324717913213
FRA,commercial,space_heating,oil,24.009232934303174
FRA,commercial,process_heating,oil,0.0
FRA,commercial,water_heating,other_renewable,0.0
FRA,commercial,space_heating,other_renewable,0.0
FRA,commercial,process_heating,other_renewable,0.0
FRA,commercial,water_heating,solar_thermal,0.1677203839006799
FRA,commercial,space_heating,solar_thermal,1.1358963971473794
FRA,commercial,process_heating,solar_thermal,0.0
FRA,commercial,water_heating,solid_fossil,0.0
FRA,commercial,space_heating,solid_fossil,0.0
FRA,commercial,process_heating,solid_fossil,0.0
GBR,commercial,water_heating,biomass,0.10342867015304977
GBR,commercial,space_heating,biomass,0.8265543369197962
GBR,commercial,process_heating,biomass,0.0
GBR,commercial,water_heating,electricity,0.657376361425152
GBR,commercial,space_heating,electricity,5.63800478790826
GBR,commercial,process_heating,electricity,9.58303542707203
GBR,commercial,water_heating,heat,0.6006571291240881
GBR,commercial,space_heating,heat,4.635045997393518
GBR,commercial,process_heating,heat,0.0
GBR,commercial,water_heating,natural_gas,8.411805898090423
GBR,commercial,space_heating,natural_gas,71.58854275937966
GBR,commercial,process_heating,natural_gas,0.0
GBR,commercial,water_heating,oil,0.9277689911731826
GBR,commercial,space_heating,oil,8.23606595704374
GBR,commercial,process_heating,oil,0.0
GBR,commercial,water_heating,other_renewable,0.0
GBR,commercial,space_heating,other_renewable,0.0
GBR,commercial,process_heating,other_renewable,0.0
GBR,commercial,water_heating,solar_thermal,0.15602417998957788
GBR,commercial,space_heating,solar_thermal,1.1320126311020133
GBR,commercial,process_heating,solar_thermal,0.0
GBR,commercial,water_heating,solid_fossil,0.016121751548166207
GBR,commercial,space_heating,solid_fossil,0.17097921303259997
GBR,commercial,process_heating,solid_fossil,0.0
GRC,commercial,water_heating,biomass,0.08873520937797462
GRC,commercial,space_heating,biomass,0.37835631491279603
GRC,commercial,process_heating,biomass,0.0
GRC,commercial,water_heating,electricity,0.047731651931601865
GRC,commercial,space_heating,electricity,0.22349572074823917
GRC,commercial,process_heating,electricity,1.0073500400146311
GRC,commercial,water_heating,heat,0.0001500234307863256
GRC,commercial,space_heating,heat,0.0006446805851753673
GRC,commercial,process_heating,heat,0.0
GRC,commercial,water_heating,natural_gas,0.27688252282170056
GRC,commercial,space_heating,natural_gas,1.2671671231339996
GRC,commercial,process_heating,natural_gas,0.0
GRC,commercial,water_heating,oil,0.2158244799808854
GRC,commercial,space_heating,oil,1.0417413681735355
GRC,commercial,process_heating,oil,0.0
GRC,commercial,water_heating,other_renewable,0.0
GRC,commercial,space_heating,other_renewable,0.0
GRC,commercial,process_heating,other_renewable,0.0
GRC,commercial,water_heating,solar_thermal,0.13887796415826853
GRC,commercial,space_heating,solar_thermal,0.5573021189888943
GRC,commercial,process_heating,solar_thermal,0.0
GRC,commercial,water_heating,solid_fossil,0.0
GRC,commercial,space_heating,solid_fossil,0.0
GRC,commercial,process_heating,solid_fossil,0.0
HRV,commercial,water_heating,biomass,0.012295478092170135
HRV,commercial,space_heating,biomass,0.1282368333902385
HRV,commercial,process_heating,biomass,0.0
HRV,commercial,water_heating,electricity,0.004650449819018978
HRV,commercial,space_heating,electricity,0.04187401605473576
HRV,commercial,process_heating,electricity,0.32012189981117645
HRV,commercial,water_heating,heat,0.03717879200391846
HRV,commercial,space_heating,heat,0.3737406065174472
HRV,commercial,process_heating,heat,0.0
HRV,commercial,water_heating,natural_gas,0.1327439018181124
HRV,commercial,space_heating,natural_gas,1.4563489853073486
HRV,commercial,process_heating,natural_gas,0.0
HRV,commercial,water_heating,oil,0.049762245974533784
HRV,commercial,space_heating,oil,0.5675665697625665
HRV,commercial,process_heating,oil,0.0
HRV,commercial,water_heating,other_renewable,0.0
HRV,commercial,space_heating,other_renewable,0.0
HRV,commercial,process_heating,other_renewable,0.0
HRV,commercial,water_heating,solar_thermal,0.0645190018585239
HRV,commercial,space_heating,solar_thermal,0.6012910142190266
HRV,commercial,process_heating,solar_thermal,0.0
HRV,commercial,water_heating,solid_fossil,0.000358307806859356
HRV,commercial,space_heating,solid_fossil,0.003992992704998233
HRV,commercial,process_heating,solid_fossil,0.0
HUN,commercial,water_heating,biomass,0.1624777855791418
HUN,commercial,space_heating,biomass,2.0184478256671783
HUN,commercial,process_heating,biomass,0.0
HUN,commercial,water_heating,electricity,0.031345629203209685
HUN,commercial,space_heating,electricity,0.38093035354727756
HUN,commercial,process_heating,electricity,0.6539254789421775
HUN,commercial,water_heating,heat,0.1315099263557007
HUN,commercial,space_heating,heat,1.5966645336497836
HUN,commercial,process_heating,heat,0.0
HUN,commercial,water_heating,natural_gas,1.07936579786202
HUN,commercial,space_heating,natural_gas,14.251701460423543
HUN,commercial,process_heating,natural_gas,0.0
HUN,commercial,water_heating,oil,0.032451271192776444
HUN,commercial,space_heating,oil,0.4572168175853399
HUN,commercial,process_heating,oil,0.0
HUN,commercial,water_heating,other_renewable,0.0
HUN,commercial,space_heating,other_renewable,0.0
HUN,commercial,process_heating,other_renewable,0.0
HUN,commercial,water_heating,solar_thermal,0.00993854329161314
HUN,commercial,space_heating,solar_thermal,0.1144146357614334
HUN,commercial,process_heating,solar_thermal,0.0
HUN,commercial,water_heating,solid_fossil,0.001797900830372413
HUN,commercial,space_heating,solid_fossil,0.02587613307076829
HUN,commercial,process_heating,solid_fossil,0.0
IRL,commercial,water_heating,biomass,0.03523232638421428
IRL,commercial,space_heating,biomass,0.41509686678265356
IRL,commercial,process_heating,biomass,0.0
IRL,commercial,water_heating,electricity,0.02836081362456291
IRL,commercial,space_heating,electricity,0.34714437184150665
IRL,commercial,process_heating,electricity,0.5322484142964783
IRL,commercial,water_heating,heat,0.019620332830193994
IRL,commercial,space_heating,heat,0.20884219301805867
IRL,commercial,process_heating,heat,0.0
IRL,commercial,water_heating,natural_gas,0.376366297101998
IRL,commercial,space_heating,natural_gas,4.622183243616207
IRL,commercial,process_heating,natural_gas,0.0
IRL,commercial,water_heating,oil,0.2021806701851339
IRL,commercial,space_heating,oil,2.721472822535316
IRL,commercial,process_heating,oil,0.0
IRL,commercial,water_heating,other_renewable,0.0
IRL,commercial,space_heating,other_renewable,0.0
IRL,commercial,process_heating,other_renewable,0.0
IRL,commercial,water_heating,solar_thermal,0.04563661750836992
IRL,commercial,space_heating,solar_thermal,0.49920907065577935
IRL,commercial,process_heating,solar_thermal,0.0
IRL,commercial,water_heating,solid_fossil,0.01404820013071493
IRL,commercial,space_heating,solid_fossil,0.17900097743405582
IRL,commercial,process_heating,solid_fossil,0.0
ITA,commercial,water_heating,biomass,0.4020724630683673
ITA,commercial,space_heating,biomass,2.405452262782208
ITA,commercial,process_heating,biomass,0.0
ITA,commercial,water_heating,electricity,0.13497054490572502
ITA,commercial,space_heating,electricity,0.8624669392815982
ITA,commercial,process_heating,electricity,5.882580221694661
ITA,commercial,water_heating,heat,0.49244758311211073
ITA,commercial,space_heating,heat,3.195636351769177
ITA,commercial,process_heating,heat,0.0
ITA,commercial,water_heating,natural_gas,9.679754873238693
ITA,commercial,space_heating,natural_gas,65.89801905522675
ITA,commercial,process_heating,natural_gas,0.0
ITA,commercial,water_heating,oil,0.8189952798720924
ITA,commercial,space_heating,oil,6.128305727964529
ITA,commercial,process_heating,oil,0.0
ITA,commercial,water_heating,other_renewable,0.0
ITA,commercial,space_heating,other_renewable,0.0
ITA,commercial,process_heating,other_renewable,0.0
ITA,commercial,water_heating,solar_thermal,0.5595672456068431
ITA,commercial,space_heating,solar_thermal,3.017765653122197
ITA,commercial,process_heating,solar_thermal,0.0
ITA,commercial,water_heating,solid_fossil,9.449623707657667e-05
ITA,commercial,space_heating,solid_fossil,0.0008014537394194231
ITA,commercial,process_heating,solid_fossil,0.0
LTU,commercial,water_heating,biomass,0.023809005283499305
LTU,commercial,space_heating,biomass,0.4593108323544943
LTU,commercial,process_heating,biomass,0.0
LTU,commercial,water_heating,electricity,0.002978696646679706
LTU,commercial,space_heating,electricity,0.058317794106561974
LTU,commercial,process_heating,electricity,0.2948011864099396
LTU,commercial,water_heating,heat,0.10136873192046886
LTU,commercial,space_heating,heat,1.9569754440241216
LTU,commercial,process_heating,heat,0.0
LTU,commercial,water_heating,natural_gas,0.03731721341865843
LTU,commercial,space_heating,natural_gas,0.7058550425326376
LTU,commercial,process_heating,natural_gas,0.0
LTU,commercial,water_heating,oil,0.002784471371826793
LTU,commercial,space_heating,oil,0.057808437547141975
LTU,commercial,process_heating,oil,0.0
LTU,commercial,water_heating,other_renewable,0.0
LTU,commercial,space_heating,other_renewable,0.0
LTU,commercial,process_heating,other_renewable,0.0
LTU,commercial,water_heating,solar_thermal,0.0030270197872733734
LTU,commercial,space_heating,solar_thermal,0.0575202986965009
LTU,commercial,process_heating,solar_thermal,0.0
LTU,commercial,water_heating,solid_fossil,0.02455802985478337
LTU,commercial,space_heating,solid_fossil,0.5012672441617491
LTU,commercial,process_heating,solid_fossil,0.0
LUX,commercial,water_heating,biomass,0.0017259936879545602
LUX,commercial,space_heating,biomass,0.01845094167052123
LUX,commercial,process_heating,biomass,0.0
LUX,commercial,water_heating,electricity,0.004350544921176489
LUX,commercial,space_heating,electricity,0.05374384388280742
LUX,commercial,process_heating,electricity,0.09256653044579884
LUX,commercial,water_heating,heat,0.070646732023834
LUX,commercial,space_heating,heat,0.8506125895286895
LUX,commercial,process_heating,heat,0.0
LUX,commercial,water_heating,natural_gas,0.10136428981814422
LUX,commercial,space_heating,natural_gas,1.2092760402519673
LUX,commercial,process_heating,natural_gas,0.0
LUX,commercial,water_heating,oil,0.04252018377696088
LUX,commercial,space_heating,oil,0.5774143647958361
LUX,commercial,process_heating,oil,0.0
LUX,commercial,water_heating,other_renewable,0.0
LUX,commercial,space_heating,other_renewable,0.0
LUX,commercial,process_heating,other_renewable,0.0
LUX,commercial,water_heating,solar_thermal,0.0007396008375523645
LUX,commercial,space_heating,solar_thermal,0.007344099488850888
LUX,commercial,process_heating,solar_thermal,0.0
LUX,commercial,water_heating,solid_fossil,0.0
LUX,commercial,space_heating,solid_fossil,0.0
LUX,commercial,process_heating,solid_fossil,0.0
LVA,commercial,water_heating,biomass,0.04692112512468845
LVA,commercial,space_heating,biomass,1.0012239347399676
LVA,commercial,process_heating,biomass,0.0
LVA,commercial,water_heating,electricity,0.0024437009694607574
LVA,commercial,space_heating,electricity,0.05251860825335627
LVA,commercial,process_heating,electricity,0.2101602612735093
LVA,commercial,water_heating,heat,0.07144481404491192
LVA,commercial,space_heating,heat,1.4827235188063075
LVA,commercial,process_heating,heat,0.0
LVA,commercial,water_heating,natural_gas,0.053217439778785416
LVA,commercial,space_heating,natural_gas,1.0773011283900806
LVA,commercial,process_heating,natural_gas,0.0
LVA,commercial,water_heating,oil,0.02371072363749795
LVA,commercial,space_heating,oil,0.5370237390905929
LVA,commercial,process_heating,oil,0.0
LVA,commercial,water_heating,other_renewable,0.0
LVA,commercial,space_heating,other_renewable,0.0
LVA,commercial,process_heating,other_renewable,0.0
LVA,commercial,water_heating,solar_thermal,0.0033158719340599476
LVA,commercial,space_heating,solar_thermal,0.07392086767514747
LVA,commercial,process_heating,solar_thermal,0.0
LVA,commercial,water_heating,solid_fossil,0.00397051520395761
LVA,commercial,space_heating,solid_fossil,0.0910672100558349
LVA,commercial,process_heating,solid_fossil,0.0
MLT,commercial,water_heating,biomass,0.0043202865440494734
MLT,commercial,space_heating,biomass,0.006884415859955211
MLT,commercial,process_heating,biomass,0.0
MLT,commercial,water_heating,electricity,0.007988437991325845
MLT,commercial,space_heating,electricity,0.013050375903170762
MLT,commercial,process_heating,electricity,0.06625541709125791
MLT,commercial,water_heating,heat,0.0
MLT,commercial,space_heating,heat,0.0
MLT,commercial,process_heating,heat,0.0
MLT,commercial,water_heating,natural_gas,0.00231261724283932
MLT,commercial,space_heating,natural_gas,0.003565159457159379
MLT,commercial,process_heating,natural_gas,0.0
MLT,commercial,water_heating,oil,0.19192809299727165
MLT,commercial,space_heating,oil,0.3439287980459673
MLT,commercial,process_heating,oil,0.0
MLT,commercial,water_heating,other_renewable,0.0
MLT,commercial,space_heating,other_renewable,0.0
MLT,commercial,process_heating,other_renewable,0.0
MLT,commercial,water_heating,solar_thermal,0.004791821185045763
MLT,commercial,space_heating,solar_thermal,0.007105211482752607
MLT,commercial,process_heating,solar_thermal,0.0
MLT,commercial,water_heating,solid_fossil,6.323692547575554e-05
MLT,commercial,space_heating,solid_fossil,0.00012525440887198357
MLT,commercial,process_heating,solid_fossil,0.0
NLD,commercial,water_heating,biomass,0.14674200125679657
