carrier_name,end_use,country_code,unit,year,0
biofuel,cooking,PL,ktoe,2000,0
biofuel,cooking,PL,ktoe,2001,0
biofuel,cooking,PL,ktoe,2002,0
biofuel,cooking,PL,ktoe,2003,0
biofuel,cooking,PL,ktoe,2004,0
biofuel,cooking,PL,ktoe,2005,0
biofuel,cooking,PL,ktoe,2006,0
biofuel,cooking,PL,ktoe,2007,0
biofuel,cooking,PL,ktoe,2008,0
biofuel,cooking,PL,ktoe,2009,0
biofuel,cooking,PL,ktoe,2010,0
biofuel,cooking,PL,ktoe,2011,0
biofuel,cooking,PL,ktoe,2012,0
biofuel,cooking,PL,ktoe,2013,0
biofuel,cooking,PL,ktoe,2014,0
biofuel,cooking,PL,ktoe,2015,0
biofuel,space_heat,PL,ktoe,2000,197.4156204
biofuel,space_heat,PL,ktoe,2001,132.9393467
biofuel,space_heat,PL,ktoe,2002,132.5695787
biofuel,space_heat,PL,ktoe,2003,131.9017913
biofuel,space_heat,PL,ktoe,2004,136.8004449
biofuel,space_heat,PL,ktoe,2005,141.1144229
biofuel,space_heat,PL,ktoe,2006,101.3496774
biofuel,space_heat,PL,ktoe,2007,121.0607083
biofuel,space_heat,PL,ktoe,2008,109.3647878
biofuel,space_heat,PL,ktoe,2009,160.7390236
biofuel,space_heat,PL,ktoe,2010,180.4558444
biofuel,space_heat,PL,ktoe,2011,175.7091497
biofuel,space_heat,PL,ktoe,2012,151.7068841
biofuel,space_heat,PL,ktoe,2013,175.1451604
biofuel,space_heat,PL,ktoe,2014,149.4656209
biofuel,space_heat,PL,ktoe,2015,147.824141
biofuel,water_heat,PL,ktoe,2000,6.963679837
biofuel,water_heat,PL,ktoe,2001,6.173103286
biofuel,water_heat,PL,ktoe,2002,7.417251304
biofuel,water_heat,PL,ktoe,2003,7.431458665
biofuel,water_heat,PL,ktoe,2004,7.504715106
biofuel,water_heat,PL,ktoe,2005,7.519633339
biofuel,water_heat,PL,ktoe,2006,8.676922621
biofuel,water_heat,PL,ktoe,2007,10.53229168
biofuel,water_heat,PL,ktoe,2008,11.56434216
biofuel,water_heat,PL,ktoe,2009,11.86309638
biofuel,water_heat,PL,ktoe,2010,11.9343837
biofuel,water_heat,PL,ktoe,2011,12.11936168
biofuel,water_heat,PL,ktoe,2012,12.38003041
biofuel,water_heat,PL,ktoe,2013,12.44449873
biofuel,water_heat,PL,ktoe,2014,12.63892897
biofuel,water_heat,PL,ktoe,2015,12.799779
electricity,cooking,PL,ktoe,2000,246.9342457
electricity,cooking,PL,ktoe,2001,281.7830262
electricity,cooking,PL,ktoe,2002,318.4588706
electricity,cooking,PL,ktoe,2003,352.238967
electricity,cooking,PL,ktoe,2004,369.5739108
electricity,cooking,PL,ktoe,2005,380.15534
electricity,cooking,PL,ktoe,2006,397.8527593
electricity,cooking,PL,ktoe,2007,429.2742475
electricity,cooking,PL,ktoe,2008,467.4586118
electricity,cooking,PL,ktoe,2009,504.6987911
electricity,cooking,PL,ktoe,2010,508.7368855
electricity,cooking,PL,ktoe,2011,479.7121709
electricity,cooking,PL,ktoe,2012,466.8797565
electricity,cooking,PL,ktoe,2013,463.2023449
electricity,cooking,PL,ktoe,2014,470.8575882
electricity,cooking,PL,ktoe,2015,472.7056051
electricity,end_use_electricity,PL,ktoe,2000,1423.525726
electricity,end_use_electricity,PL,ktoe,2001,1454.429735
electricity,end_use_electricity,PL,ktoe,2002,1483.445241
electricity,end_use_electricity,PL,ktoe,2003,1527.417813
electricity,end_use_electricity,PL,ktoe,2004,1593.745476
electricity,end_use_electricity,PL,ktoe,2005,1663.482638
electricity,end_use_electricity,PL,ktoe,2006,1759.03527
electricity,end_use_electricity,PL,ktoe,2007,1857.416704
electricity,end_use_electricity,PL,ktoe,2008,1945.046591
electricity,end_use_electricity,PL,ktoe,2009,2015.712776
electricity,end_use_electricity,PL,ktoe,2010,2043.315668
electricity,end_use_electricity,PL,ktoe,2011,2088.418729
electricity,end_use_electricity,PL,ktoe,2012,2124.899602
electricity,end_use_electricity,PL,ktoe,2013,2142.191971
electricity,end_use_electricity,PL,ktoe,2014,2178.147112
electricity,end_use_electricity,PL,ktoe,2015,2194.463814
electricity,space_heat,PL,ktoe,2000,572.5792324
electricity,space_heat,PL,ktoe,2001,626.9461538
electricity,space_heat,PL,ktoe,2002,485.951876
electricity,space_heat,PL,ktoe,2003,535.5217485
electricity,space_heat,PL,ktoe,2004,524.9242051
electricity,space_heat,PL,ktoe,2005,628.357569
electricity,space_heat,PL,ktoe,2006,781.1276182
electricity,space_heat,PL,ktoe,2007,661.8889332
electricity,space_heat,PL,ktoe,2008,850.9433338
electricity,space_heat,PL,ktoe,2009,674.415799
electricity,space_heat,PL,ktoe,2010,932.8709967
electricity,space_heat,PL,ktoe,2011,951.3072005
electricity,space_heat,PL,ktoe,2012,943.3729
electricity,space_heat,PL,ktoe,2013,792.9693612
electricity,space_heat,PL,ktoe,2014,924.7130014
electricity,space_heat,PL,ktoe,2015,896.3978335
electricity,water_heat,PL,ktoe,2000,142.2441944
electricity,water_heat,PL,ktoe,2001,139.8947227
electricity,water_heat,PL,ktoe,2002,173.0147092
electricity,water_heat,PL,ktoe,2003,154.5262707
electricity,water_heat,PL,ktoe,2004,178.3115241
electricity,water_heat,PL,ktoe,2005,190.758887
electricity,water_heat,PL,ktoe,2006,213.4836121
electricity,water_heat,PL,ktoe,2007,244.3650833
electricity,water_heat,PL,ktoe,2008,265.198847
electricity,water_heat,PL,ktoe,2009,288.0782422
electricity,water_heat,PL,ktoe,2010,265.9770461
electricity,water_heat,PL,ktoe,2011,276.2361321
electricity,water_heat,PL,ktoe,2012,276.9654915
electricity,water_heat,PL,ktoe,2013,306.0491792
electricity,water_heat,PL,ktoe,2014,306.1756836
electricity,water_heat,PL,ktoe,2015,339.536979
gas,cooking,PL,ktoe,2000,88.05745353
gas,cooking,PL,ktoe,2001,106.0537966
gas,cooking,PL,ktoe,2002,122.443247
gas,cooking,PL,ktoe,2003,138.2549661
gas,cooking,PL,ktoe,2004,143.3623051
gas,cooking,PL,ktoe,2005,157.8948307
gas,cooking,PL,ktoe,2006,168.8245176
gas,cooking,PL,ktoe,2007,175.6722786
gas,cooking,PL,ktoe,2008,180.31951
gas,cooking,PL,ktoe,2009,185.6558664
gas,cooking,PL,ktoe,2010,186.6844395
gas,cooking,PL,ktoe,2011,215.8281019
gas,cooking,PL,ktoe,2012,239.3901875
gas,cooking,PL,ktoe,2013,244.8013377
gas,cooking,PL,ktoe,2014,244.8186909
gas,cooking,PL,ktoe,2015,252.6639981
gas,end_use_electricity,PL,ktoe,2000,0.044567268
gas,end_use_electricity,PL,ktoe,2001,0.047717625
gas,end_use_electricity,PL,ktoe,2002,0.055465979
gas,end_use_electricity,PL,ktoe,2003,0.06194346
gas,end_use_electricity,PL,ktoe,2004,0.076814463
gas,end_use_electricity,PL,ktoe,2005,0.093505589
gas,end_use_electricity,PL,ktoe,2006,0.114659215
gas,end_use_electricity,PL,ktoe,2007,0.138475572
gas,end_use_electricity,PL,ktoe,2008,0.155044433
gas,end_use_electricity,PL,ktoe,2009,0.176760363
gas,end_use_electricity,PL,ktoe,2010,0.193148719
gas,end_use_electricity,PL,ktoe,2011,0.221502499
gas,end_use_electricity,PL,ktoe,2012,0.266371055
gas,end_use_electricity,PL,ktoe,2013,0.327686429
gas,end_use_electricity,PL,ktoe,2014,0.432506718
gas,end_use_electricity,PL,ktoe,2015,0.599809472
gas,space_heat,PL,ktoe,2000,815.7709505
gas,space_heat,PL,ktoe,2001,1063.498282
gas,space_heat,PL,ktoe,2002,1292.881789
gas,space_heat,PL,ktoe,2003,1399.732407
gas,space_heat,PL,ktoe,2004,1462.660266
gas,space_heat,PL,ktoe,2005,1419.521776
gas,space_heat,PL,ktoe,2006,1284.291558
gas,space_heat,PL,ktoe,2007,1311.40519
gas,space_heat,PL,ktoe,2008,1440.760421
gas,space_heat,PL,ktoe,2009,1535.562951
gas,space_heat,PL,ktoe,2010,1706.440739
gas,space_heat,PL,ktoe,2011,1555.127789
gas,space_heat,PL,ktoe,2012,1601.194727
gas,space_heat,PL,ktoe,2013,1484.307111
gas,space_heat,PL,ktoe,2014,1264.897999
gas,space_heat,PL,ktoe,2015,1365.644926
gas,water_heat,PL,ktoe,2000,33.5901045
gas,water_heat,PL,ktoe,2001,44.49850424
gas,water_heat,PL,ktoe,2002,58.00511828
gas,water_heat,PL,ktoe,2003,80.41868296
gas,water_heat,PL,ktoe,2004,87.07709452
gas,water_heat,PL,ktoe,2005,94.76234162
gas,water_heat,PL,ktoe,2006,101.8006153
gas,water_heat,PL,ktoe,2007,111.6485361
gas,water_heat,PL,ktoe,2008,123.9130748
gas,water_heat,PL,ktoe,2009,128.2063018
gas,water_heat,PL,ktoe,2010,143.5794468
gas,water_heat,PL,ktoe,2011,145.8048684
gas,water_heat,PL,ktoe,2012,145.9409057
gas,water_heat,PL,ktoe,2013,148.7008849
gas,water_heat,PL,ktoe,2014,151.0241564
gas,water_heat,PL,ktoe,2015,152.9461736
heat,space_heat,PL,ktoe,2000,470.4493788
heat,space_heat,PL,ktoe,2001,550.9406066
heat,space_heat,PL,ktoe,2002,691.6514154
heat,space_heat,PL,ktoe,2003,623.9872483
heat,space_heat,PL,ktoe,2004,941.0805971
heat,space_heat,PL,ktoe,2005,840.1227461
heat,space_heat,PL,ktoe,2006,1076.685797
heat,space_heat,PL,ktoe,2007,733.0060318
heat,space_heat,PL,ktoe,2008,1061.551104
heat,space_heat,PL,ktoe,2009,982.8661675
heat,space_heat,PL,ktoe,2010,1068.796194
heat,space_heat,PL,ktoe,2011,894.859361
heat,space_heat,PL,ktoe,2012,906.2229557
heat,space_heat,PL,ktoe,2013,971.5019753
heat,space_heat,PL,ktoe,2014,841.3342235
heat,space_heat,PL,ktoe,2015,774.8504233
heat,water_heat,PL,ktoe,2000,45.2637903
heat,water_heat,PL,ktoe,2001,51.85005341
heat,water_heat,PL,ktoe,2002,63.9396246
heat,water_heat,PL,ktoe,2003,72.23503168
heat,water_heat,PL,ktoe,2004,93.24057285
heat,water_heat,PL,ktoe,2005,99.95202196
heat,water_heat,PL,ktoe,2006,107.8132128
heat,water_heat,PL,ktoe,2007,115.2122882
heat,water_heat,PL,ktoe,2008,122.0731864
heat,water_heat,PL,ktoe,2009,124.8388425
heat,water_heat,PL,ktoe,2010,124.4538139
heat,water_heat,PL,ktoe,2011,123.8902904
heat,water_heat,PL,ktoe,2012,125.1611855
heat,water_heat,PL,ktoe,2013,128.3596793
heat,water_heat,PL,ktoe,2014,124.4868992
heat,water_heat,PL,ktoe,2015,124.0230592
oil,cooking,PL,ktoe,2000,2.479491362
oil,cooking,PL,ktoe,2001,13.3717684
oil,cooking,PL,ktoe,2002,16.83744277
oil,cooking,PL,ktoe,2003,34.06808575
oil,cooking,PL,ktoe,2004,35.49819724
oil,cooking,PL,ktoe,2005,37.84999473
oil,cooking,PL,ktoe,2006,44.69575741
oil,cooking,PL,ktoe,2007,46.30021981
oil,cooking,PL,ktoe,2008,40.02666639
oil,cooking,PL,ktoe,2009,28.87511596
oil,cooking,PL,ktoe,2010,22.3993477
oil,cooking,PL,ktoe,2011,21.7642093
oil,cooking,PL,ktoe,2012,22.17062653
oil,cooking,PL,ktoe,2013,23.34913189
oil,cooking,PL,ktoe,2014,25.93233596
oil,cooking,PL,ktoe,2015,25.58222132
oil,space_heat,PL,ktoe,2000,317.7389992
oil,space_heat,PL,ktoe,2001,408.1201
oil,space_heat,PL,ktoe,2002,438.0038278
oil,space_heat,PL,ktoe,2003,413.4549462
oil,space_heat,PL,ktoe,2004,358.9034917
oil,space_heat,PL,ktoe,2005,286.0587865
oil,space_heat,PL,ktoe,2006,522.8914913
oil,space_heat,PL,ktoe,2007,510.241842
oil,space_heat,PL,ktoe,2008,507.5815755
oil,space_heat,PL,ktoe,2009,483.6561881
oil,space_heat,PL,ktoe,2010,615.5813824
oil,space_heat,PL,ktoe,2011,571.1296564
oil,space_heat,PL,ktoe,2012,397.5395647
oil,space_heat,PL,ktoe,2013,319.7700646
oil,space_heat,PL,ktoe,2014,309.7661346
oil,space_heat,PL,ktoe,2015,302.6913403
oil,water_heat,PL,ktoe,2000,74.4007031
oil,water_heat,PL,ktoe,2001,86.79498164
oil,water_heat,PL,ktoe,2002,89.94283943
oil,water_heat,PL,ktoe,2003,126.063708
oil,water_heat,PL,ktoe,2004,114.335771
oil,water_heat,PL,ktoe,2005,101.5488008
oil,water_heat,PL,ktoe,2006,113.0306713
oil,water_heat,PL,ktoe,2007,107.1709982
oil,water_heat,PL,ktoe,2008,105.0932881
oil,water_heat,PL,ktoe,2009,100.8797459
oil,water_heat,PL,ktoe,2010,101.3241275
oil,water_heat,PL,ktoe,2011,99.41968133
oil,water_heat,PL,ktoe,2012,116.496912
oil,water_heat,PL,ktoe,2013,86.97133826
oil,water_heat,PL,ktoe,2014,104.9226067
oil,water_heat,PL,ktoe,2015,88.22653559
renewable_heat,space_heat,PL,ktoe,2000,0.573227286
renewable_heat,space_heat,PL,ktoe,2001,0.5
renewable_heat,space_heat,PL,ktoe,2002,1.20061
renewable_heat,space_heat,PL,ktoe,2003,1.67736
renewable_heat,space_heat,PL,ktoe,2004,1.70002
renewable_heat,space_heat,PL,ktoe,2005,2.14961521
renewable_heat,space_heat,PL,ktoe,2006,2.3987
renewable_heat,space_heat,PL,ktoe,2007,1.99993
renewable_heat,space_heat,PL,ktoe,2008,3.09864
renewable_heat,space_heat,PL,ktoe,2009,3.30004
renewable_heat,space_heat,PL,ktoe,2010,2.937804529
renewable_heat,space_heat,PL,ktoe,2011,2.412343556
renewable_heat,space_heat,PL,ktoe,2012,3.606573039
renewable_heat,space_heat,PL,ktoe,2013,5.182955957
renewable_heat,space_heat,PL,ktoe,2014,5.708416929
renewable_heat,space_heat,PL,ktoe,2015,5.612883846
renewable_heat,water_heat,PL,ktoe,2000,0
renewable_heat,water_heat,PL,ktoe,2001,0
renewable_heat,water_heat,PL,ktoe,2002,0
renewable_heat,water_heat,PL,ktoe,2003,0
renewable_heat,water_heat,PL,ktoe,2004,0.1
renewable_heat,water_heat,PL,ktoe,2005,0.143307538
renewable_heat,water_heat,PL,ktoe,2006,0.3
renewable_heat,water_heat,PL,ktoe,2007,0.4
renewable_heat,water_heat,PL,ktoe,2008,1.3
renewable_heat,water_heat,PL,ktoe,2009,2.00002
renewable_heat,water_heat,PL,ktoe,2010,2.388458966
renewable_heat,water_heat,PL,ktoe,2011,3.200535015
renewable_heat,water_heat,PL,ktoe,2012,3.917072705
renewable_heat,water_heat,PL,ktoe,2013,4.27534155
renewable_heat,water_heat,PL,ktoe,2014,4.776917933
renewable_heat,water_heat,PL,ktoe,2015,5.493461736
solid_fossil,space_heat,PL,ktoe,2000,515.6108591
solid_fossil,space_heat,PL,ktoe,2001,392.0252135
solid_fossil,space_heat,PL,ktoe,2002,684.1004743
solid_fossil,space_heat,PL,ktoe,2003,680.0981038
solid_fossil,space_heat,PL,ktoe,2004,648.5167458
solid_fossil,space_heat,PL,ktoe,2005,641.1580408
solid_fossil,space_heat,PL,ktoe,2006,742.8372414
solid_fossil,space_heat,PL,ktoe,2007,634.1059502
solid_fossil,space_heat,PL,ktoe,2008,703.9118017
solid_fossil,space_heat,PL,ktoe,2009,766.8395809
solid_fossil,space_heat,PL,ktoe,2010,873.2717273
solid_fossil,space_heat,PL,ktoe,2011,766.5868555
solid_fossil,space_heat,PL,ktoe,2012,777.3017193
solid_fossil,space_heat,PL,ktoe,2013,718.4716511
solid_fossil,space_heat,PL,ktoe,2014,630.1092501
solid_fossil,space_heat,PL,ktoe,2015,607.4171696
solid_fossil,water_heat,PL,ktoe,2000,9.857498836
solid_fossil,water_heat,PL,ktoe,2001,20.68170648
solid_fossil,water_heat,PL,ktoe,2002,28.0886257
solid_fossil,water_heat,PL,ktoe,2003,29.68418618
solid_fossil,water_heat,PL,ktoe,2004,30.48815417
solid_fossil,water_heat,PL,ktoe,2005,29.62100992
solid_fossil,water_heat,PL,ktoe,2006,26.17906857
solid_fossil,water_heat,PL,ktoe,2007,31.94366984
solid_fossil,water_heat,PL,ktoe,2008,32.84650833
solid_fossil,water_heat,PL,ktoe,2009,34.07821907
solid_fossil,water_heat,PL,ktoe,2010,36.44716703
solid_fossil,water_heat,PL,ktoe,2011,37.01208295
solid_fossil,water_heat,PL,ktoe,2012,37.80815563
solid_fossil,water_heat,PL,ktoe,2013,39.00503951
solid_fossil,water_heat,PL,ktoe,2014,39.61444607
solid_fossil,water_heat,PL,ktoe,2015,40.11860149
biofuel,cooking,UK,ktoe,2000,0
biofuel,cooking,UK,ktoe,2001,0
biofuel,cooking,UK,ktoe,2002,0
biofuel,cooking,UK,ktoe,2003,0
biofuel,cooking,UK,ktoe,2004,0
biofuel,cooking,UK,ktoe,2005,0
biofuel,cooking,UK,ktoe,2006,0
biofuel,cooking,UK,ktoe,2007,0
biofuel,cooking,UK,ktoe,2008,0
biofuel,cooking,UK,ktoe,2009,0
biofuel,cooking,UK,ktoe,2010,0
biofuel,cooking,UK,ktoe,2011,0
biofuel,cooking,UK,ktoe,2012,0
biofuel,cooking,UK,ktoe,2013,0
biofuel,cooking,UK,ktoe,2014,0
biofuel,cooking,UK,ktoe,2015,0
biofuel,space_heat,UK,ktoe,2000,60.38023451
biofuel,space_heat,UK,ktoe,2001,44.49854
biofuel,space_heat,UK,ktoe,2002,52.99732
biofuel,space_heat,UK,ktoe,2003,60.75284
biofuel,space_heat,UK,ktoe,2004,60.7972
biofuel,space_heat,UK,ktoe,2005,60.81065728
biofuel,space_heat,UK,ktoe,2006,48.88474
biofuel,space_heat,UK,ktoe,2007,48.88633
biofuel,space_heat,UK,ktoe,2008,29.5937
biofuel,space_heat,UK,ktoe,2009,34.82947
biofuel,space_heat,UK,ktoe,2010,46.26379714
biofuel,space_heat,UK,ktoe,2011,32.10095958
biofuel,space_heat,UK,ktoe,2012,30.62017008
biofuel,space_heat,UK,ktoe,2013,59.73529028
biofuel,space_heat,UK,ktoe,2014,54.21801394
biofuel,space_heat,UK,ktoe,2015,49.89488244
biofuel,water_heat,UK,ktoe,2000,0
biofuel,water_heat,UK,ktoe,2001,0
biofuel,water_heat,UK,ktoe,2002,0
biofuel,water_heat,UK,ktoe,2003,0
biofuel,water_heat,UK,ktoe,2004,0
biofuel,water_heat,UK,ktoe,2005,0
biofuel,water_heat,UK,ktoe,2006,0
biofuel,water_heat,UK,ktoe,2007,0
biofuel,water_heat,UK,ktoe,2008,0
biofuel,water_heat,UK,ktoe,2009,0
biofuel,water_heat,UK,ktoe,2010,0
biofuel,water_heat,UK,ktoe,2011,0
biofuel,water_heat,UK,ktoe,2012,0
biofuel,water_heat,UK,ktoe,2013,0
biofuel,water_heat,UK,ktoe,2014,0
biofuel,water_heat,UK,ktoe,2015,0
electricity,cooking,UK,ktoe,2000,687.9377039
electricity,cooking,UK,ktoe,2001,402.7462959
electricity,cooking,UK,ktoe,2002,734.8959923
electricity,cooking,UK,ktoe,2003,779.2130679
electricity,cooking,UK,ktoe,2004,789.9497364
electricity,cooking,UK,ktoe,2005,830.0054992
electricity,cooking,UK,ktoe,2006,823.6385721
electricity,cooking,UK,ktoe,2007,856.6399282
electricity,cooking,UK,ktoe,2008,875.8976877
electricity,cooking,UK,ktoe,2009,871.7453555
electricity,cooking,UK,ktoe,2010,887.7251931
electricity,cooking,UK,ktoe,2011,926.5923831
electricity,cooking,UK,ktoe,2012,947.2667001
electricity,cooking,UK,ktoe,2013,982.0137283
electricity,cooking,UK,ktoe,2014,934.4006408
electricity,cooking,UK,ktoe,2015,929.7307954
electricity,end_use_electricity,UK,ktoe,2000,4013.477473
electricity,end_use_electricity,UK,ktoe,2001,4117.58247
electricity,end_use_electricity,UK,ktoe,2002,4218.781059
electricity,end_use_electricity,UK,ktoe,2003,4354.017425
electricity,end_use_electricity,UK,ktoe,2004,4465.660227
electricity,end_use_electricity,UK,ktoe,2005,4588.447093
electricity,end_use_electricity,UK,ktoe,2006,4714.46377
electricity,end_use_electricity,UK,ktoe,2007,4823.221637
electricity,end_use_electricity,UK,ktoe,2008,4878.335522
electricity,end_use_electricity,UK,ktoe,2009,4901.890231
electricity,end_use_electricity,UK,ktoe,2010,4938.097673
electricity,end_use_electricity,UK,ktoe,2011,4995.686267
electricity,end_use_electricity,UK,ktoe,2012,5030.12319
electricity,end_use_electricity,UK,ktoe,2013,5037.366514
electricity,end_use_electricity,UK,ktoe,2014,5040.703205
electricity,end_use_electricity,UK,ktoe,2015,5025.848331
electricity,space_heat,UK,ktoe,2000,2400.143354
electricity,space_heat,UK,ktoe,2001,2819.813072
electricity,space_heat,UK,ktoe,2002,2462.146335
electricity,space_heat,UK,ktoe,2003,2183.536629
electricity,space_heat,UK,ktoe,2004,2342.194091
electricity,space_heat,UK,ktoe,2005,2467.544594
electricity,space_heat,UK,ktoe,2006,2206.409402
electricity,space_heat,UK,ktoe,2007,2038.793343
electricity,space_heat,UK,ktoe,2008,2119.890604
electricity,space_heat,UK,ktoe,2009,1740.012633
electricity,space_heat,UK,ktoe,2010,1822.11083
electricity,space_heat,UK,ktoe,2011,1548.22607
electricity,space_heat,UK,ktoe,2012,1579.552404
electricity,space_heat,UK,ktoe,2013,1563.933028
electricity,space_heat,UK,ktoe,2014,1276.003555
electricity,space_heat,UK,ktoe,2015,1268.524632
electricity,water_heat,UK,ktoe,2000,677.5475867
electricity,water_heat,UK,ktoe,2001,665.5868741
electricity,water_heat,UK,ktoe,2002,632.8581604
electricity,water_heat,UK,ktoe,2003,568.5313212
electricity,water_heat,UK,ktoe,2004,585.6574961
electricity,water_heat,UK,ktoe,2005,615.5264523
electricity,water_heat,UK,ktoe,2006,649.3980266
electricity,water_heat,UK,ktoe,2007,687.7876497
electricity,water_heat,UK,ktoe,2008,712.2279561
electricity,water_heat,UK,ktoe,2009,708.6853961
electricity,water_heat,UK,ktoe,2010,708.6174047
electricity,water_heat,UK,ktoe,2011,755.3523761
electricity,water_heat,UK,ktoe,2012,781.191228
electricity,water_heat,UK,ktoe,2013,811.1719134
electricity,water_heat,UK,ktoe,2014,780.1560996
electricity,water_heat,UK,ktoe,2015,822.5322332
gas,cooking,UK,ktoe,2000,978.2818152
gas,cooking,UK,ktoe,2001,1022.518774
gas,cooking,UK,ktoe,2002,1041.808381
gas,cooking,UK,ktoe,2003,1062.309312
gas,cooking,UK,ktoe,2004,1105.270951
gas,cooking,UK,ktoe,2005,1109.912705
gas,cooking,UK,ktoe,2006,1154.852828
gas,cooking,UK,ktoe,2007,1161.057356
gas,cooking,UK,ktoe,2008,1164.765658
gas,cooking,UK,ktoe,2009,1165.248915
gas,cooking,UK,ktoe,2010,1163.396147
gas,cooking,UK,ktoe,2011,1168.760932
gas,cooking,UK,ktoe,2012,1178.32604
gas,cooking,UK,ktoe,2013,1179.30572
gas,cooking,UK,ktoe,2014,1172.944038
gas,cooking,UK,ktoe,2015,1173.859949
gas,end_use_electricity,UK,ktoe,2000,0.614410769
gas,end_use_electricity,UK,ktoe,2001,0.654716543
gas,end_use_electricity,UK,ktoe,2002,0.869349749
gas,end_use_electricity,UK,ktoe,2003,1.00413461
gas,end_use_electricity,UK,ktoe,2004,1.04266825
gas,end_use_electricity,UK,ktoe,2005,1.083176811
gas,end_use_electricity,UK,ktoe,2006,1.350098379
gas,end_use_electricity,UK,ktoe,2007,1.590570845
gas,end_use_electricity,UK,ktoe,2008,1.630446278
gas,end_use_electricity,UK,ktoe,2009,1.941281187
gas,end_use_electricity,UK,ktoe,2010,1.899118319
gas,end_use_electricity,UK,ktoe,2011,2.065294571
gas,end_use_electricity,UK,ktoe,2012,2.365241916
gas,end_use_electricity,UK,ktoe,2013,2.903039409
gas,end_use_electricity,UK,ktoe,2014,3.823930425
gas,end_use_electricity,UK,ktoe,2015,5.250779625
gas,space_heat,UK,ktoe,2000,6846.117841
gas,space_heat,UK,ktoe,2001,6914.336978
gas,space_heat,UK,ktoe,2002,5880.262275
gas,space_heat,UK,ktoe,2003,6199.993154
gas,space_heat,UK,ktoe,2004,6649.818715
gas,space_heat,UK,ktoe,2005,6442.483215
gas,space_heat,UK,ktoe,2006,5625.287155
gas,space_heat,UK,ktoe,2007,5176.655016
gas,space_heat,UK,ktoe,2008,7796.159399
gas,space_heat,UK,ktoe,2009,6112.914991
gas,space_heat,UK,ktoe,2010,6742.562618
gas,space_heat,UK,ktoe,2011,6366.046922
gas,space_heat,UK,ktoe,2012,6490.735325
gas,space_heat,UK,ktoe,2013,6796.655625
gas,space_heat,UK,ktoe,2014,5339.375338
gas,space_heat,UK,ktoe,2015,5473.128564
gas,water_heat,UK,ktoe,2000,648.191822
gas,water_heat,UK,ktoe,2001,680.0572714
gas,water_heat,UK,ktoe,2002,746.6110448
gas,water_heat,UK,ktoe,2003,863.7586298
gas,water_heat,UK,ktoe,2004,890.224256
gas,water_heat,UK,ktoe,2005,892.8615733
gas,water_heat,UK,ktoe,2006,891.6450888
gas,water_heat,UK,ktoe,2007,888.8864769
gas,water_heat,UK,ktoe,2008,888.5052268
gas,water_heat,UK,ktoe,2009,893.1014333
gas,water_heat,UK,ktoe,2010,911.4601122
gas,water_heat,UK,ktoe,2011,920.9994523
gas,water_heat,UK,ktoe,2012,923.9737645
gas,water_heat,UK,ktoe,2013,927.3823499
gas,water_heat,UK,ktoe,2014,934.5218922
gas,water_heat,UK,ktoe,2015,941.4336881
heat,space_heat,UK,ktoe,2000,1261.895375
heat,space_heat,UK,ktoe,2001,1200.841858
heat,space_heat,UK,ktoe,2002,693.2689618
heat,space_heat,UK,ktoe,2003,609.3055336
heat,space_heat,UK,ktoe,2004,333.1900629
heat,space_heat,UK,ktoe,2005,336.7156194
heat,space_heat,UK,ktoe,2006,335.0494306
heat,space_heat,UK,ktoe,2007,340.2420465
heat,space_heat,UK,ktoe,2008,341.6485965
heat,space_heat,UK,ktoe,2009,339.2641525
heat,space_heat,UK,ktoe,2010,338.6724203
heat,space_heat,UK,ktoe,2011,330.0355947
heat,space_heat,UK,ktoe,2012,352.7056702
heat,space_heat,UK,ktoe,2013,341.2917116
heat,space_heat,UK,ktoe,2014,327.6514012
heat,space_heat,UK,ktoe,2015,337.117274
heat,water_heat,UK,ktoe,2000,33.12729454
heat,water_heat,UK,ktoe,2001,33.45830214
heat,water_heat,UK,ktoe,2002,36.9328382
heat,water_heat,UK,ktoe,2003,38.5915664
heat,water_heat,UK,ktoe,2004,40.1402871
heat,water_heat,UK,ktoe,2005,48.82945166
heat,water_heat,UK,ktoe,2006,48.85044942
heat,water_heat,UK,ktoe,2007,49.97202348
heat,water_heat,UK,ktoe,2008,51.22688348
heat,water_heat,UK,ktoe,2009,52.36871752
heat,water_heat,UK,ktoe,2010,53.63205812
heat,water_heat,UK,ktoe,2011,54.74514474
heat,water_heat,UK,ktoe,2012,55.3148386
heat,water_heat,UK,ktoe,2013,57.77215737
heat,water_heat,UK,ktoe,2014,67.87752565
heat,water_heat,UK,ktoe,2015,68.77731293
oil,cooking,UK,ktoe,2000,0
oil,cooking,UK,ktoe,2001,432.93207
oil,cooking,UK,ktoe,2002,0
oil,cooking,UK,ktoe,2003,0
oil,cooking,UK,ktoe,2004,0
oil,cooking,UK,ktoe,2005,0
oil,cooking,UK,ktoe,2006,0
oil,cooking,UK,ktoe,2007,0
oil,cooking,UK,ktoe,2008,0
oil,cooking,UK,ktoe,2009,0
oil,cooking,UK,ktoe,2010,0
oil,cooking,UK,ktoe,2011,0
oil,cooking,UK,ktoe,2012,0
oil,cooking,UK,ktoe,2013,0
oil,cooking,UK,ktoe,2014,112.5247146
oil,cooking,UK,ktoe,2015,173.4820359
oil,space_heat,UK,ktoe,2000,1488.838548
